filename,HOMO_LUMO_gap,sampling method in explicit TIP3P,XTB_opt_Energy (+ ALPB) / kcal/mol
ANI2x_L_3819_opt.json,2.43523315,ANI2x 0.2 ns (ML/MM),-138884.48222822475
GAFF_0020_opt.json,2.40827389,GAFF 10 ns classic,-138884.48157561538
MACEsmall_0949_opt.json,2.35364249,MACEsmall 0.1 ns (ML/MM),-138884.48117400962
GAFF_0763_opt.json,2.55114696,GAFF 10 ns classic,-138884.4800695938
GAFF_0750_opt.json,2.57506598,GAFF 10 ns classic,-138884.47983741548
ANI2x_L_2540_opt.json,2.40085136,ANI2x 0.2 ns (ML/MM),-138884.47936050862
ANI2x_L_2885_opt.json,2.3061219,ANI2x 0.2 ns (ML/MM),-138884.47872044944
ANI2x_L_3837_opt.json,2.42691604,ANI2x 0.2 ns (ML/MM),-138884.47745915636
ANI2x_L_0387_opt.json,2.10129865,ANI2x 0.2 ns (ML/MM),-138884.47526287485
ANI2x_L_3586_opt.json,2.40280556,ANI2x 0.2 ns (ML/MM),-138884.4735435002
ANI2x_L_3002_opt.json,2.40057781,ANI2x 0.2 ns (ML/MM),-138884.47167352337
GAFF_0041_opt.json,2.60205515,GAFF 10 ns classic,-138884.4713472187
ANI2x_L_3400_opt.json,2.35898062,ANI2x 0.2 ns (ML/MM),-138884.4706632339
REMD_0185_opt.json,2.55374799,SAGE 10 ns (16 REMD up to 475K),-138884.4671240831
ANI2x_L_2778_opt.json,2.3535753,ANI2x 0.2 ns (ML/MM),-138884.46693583042
ANI2x_L_0688_opt.json,2.21691382,ANI2x 0.2 ns (ML/MM),-138884.4666346261
ANI2x_L_0954_opt.json,2.22730311,ANI2x 0.2 ns (ML/MM),-138884.46662207594
ANI2x_L_2625_opt.json,2.37334172,ANI2x 0.2 ns (ML/MM),-138884.46643382323
ANI2x_L_3923_opt.json,2.45261171,ANI2x 0.2 ns (ML/MM),-138884.46633342176
ANI2x_L_2966_opt.json,2.41763856,ANI2x 0.2 ns (ML/MM),-138884.46589416548
ANI2x_L_3360_opt.json,2.37284117,ANI2x 0.2 ns (ML/MM),-138884.46547373445
ANI2x_L_0187_opt.json,2.25168491,ANI2x 0.2 ns (ML/MM),-138884.46541098354
ANI2x_L_1053_opt.json,2.16483184,ANI2x 0.2 ns (ML/MM),-138884.46511605434
ANI2x_L_1879_opt.json,2.29088967,ANI2x 0.2 ns (ML/MM),-138884.46481485
REMD_0776_opt.json,2.58851241,SAGE 10 ns (16 REMD up to 475K),-138884.46470817347
REST600d_0718_opt.json,2.68959487,SAGE 10 ns (16 REST up to 600K),-138884.46205381042
ANI2x_L_1835_opt.json,2.3647182,ANI2x 0.2 ns (ML/MM),-138884.46187183278
ANI2x_L_0148_opt.json,2.17918836,ANI2x 0.2 ns (ML/MM),-138884.46084899313
MACEsmall_0576_opt.json,2.36880542,MACEsmall 0.1 ns (ML/MM),-138884.4592300199
ANI2x_L_2439_opt.json,2.39462202,ANI2x 0.2 ns (ML/MM),-138884.45894764084
ANI2x_L_3384_opt.json,2.34229352,ANI2x 0.2 ns (ML/MM),-138884.45877193834
ANI2x_L_3597_opt.json,2.42769539,ANI2x 0.2 ns (ML/MM),-138884.4582322806
SAGE_0969_opt.json,2.64608756,SAGE 10 ns classic,-138884.45779302428
ANI2x_L_1548_opt.json,2.16261624,ANI2x 0.2 ns (ML/MM),-138884.45721571601
REMD_0393_opt.json,2.45206732,SAGE 10 ns (16 REMD up to 475K),-138884.45569714424
ANI2x_L_2890_opt.json,2.33631742,ANI2x 0.2 ns (ML/MM),-138884.45508218542
MACEsmall_0428_opt.json,2.28983455,MACEsmall 0.1 ns (ML/MM),-138884.4543919255
ANI2x_L_2578_opt.json,2.3995368,ANI2x 0.2 ns (ML/MM),-138884.45395266922
ANI2x_L_2830_opt.json,2.41546268,ANI2x 0.2 ns (ML/MM),-138884.453519688
ANI2x_L_2637_opt.json,2.36410246,ANI2x 0.2 ns (ML/MM),-138884.45319338332
MACEsmall_0393_opt.json,2.41973001,MACEsmall 0.1 ns (ML/MM),-138884.45253449888
REMD_0791_opt.json,2.54855062,SAGE 10 ns (16 REMD up to 475K),-138884.45213916822
ANI2x_L_2957_opt.json,2.38989719,ANI2x 0.2 ns (ML/MM),-138884.45153675956
ANI2x_L_3163_opt.json,2.41788986,ANI2x 0.2 ns (ML/MM),-138884.45067707225
ANI2x_L_3080_opt.json,2.38743842,ANI2x 0.2 ns (ML/MM),-138884.4498111098
ANI2x_L_1040_opt.json,2.20765328,ANI2x 0.2 ns (ML/MM),-138884.44903927375
ANI2x_L_0931_opt.json,2.23637546,ANI2x 0.2 ns (ML/MM),-138884.4486878687
ANI2x_L_2539_opt.json,2.38122703,ANI2x 0.2 ns (ML/MM),-138884.4479976088
MACEsmall_1661_opt.json,2.42941085,MACEsmall 0.1 ns (ML/MM),-138884.44795995826
ANI2x_L_0928_opt.json,2.22794572,ANI2x 0.2 ns (ML/MM),-138884.44706889548
ANI2x_L_3544_opt.json,2.38155232,ANI2x 0.2 ns (ML/MM),-138884.44657943846
ANI2x_L_2933_opt.json,2.35753752,ANI2x 0.2 ns (ML/MM),-138884.44440825732
ANI2x_L_2275_opt.json,2.36915024,ANI2x 0.2 ns (ML/MM),-138884.44380584868
ANI2x_L_2912_opt.json,2.32553454,ANI2x 0.2 ns (ML/MM),-138884.44328501623
ANI2x_L_3060_opt.json,2.38723396,ANI2x 0.2 ns (ML/MM),-138884.4429775368
ANI2x_L_2570_opt.json,2.40532703,ANI2x 0.2 ns (ML/MM),-138884.43997804378
ANI2x_L_0300_opt.json,2.23091183,ANI2x 0.2 ns (ML/MM),-138884.43967056437
ANI2x_L_1095_opt.json,2.19859667,ANI2x 0.2 ns (ML/MM),-138884.43935680986
ANI2x_L_2422_opt.json,2.28390521,ANI2x 0.2 ns (ML/MM),-138884.43879832685
ANI2x_L_0989_opt.json,2.21796328,ANI2x 0.2 ns (ML/MM),-138884.43853477307
SAGE_0653_opt.json,2.5901601,SAGE 10 ns classic,-138884.43527172628
ANI2x_L_2636_opt.json,2.38214934,ANI2x 0.2 ns (ML/MM),-138884.43407945917
ANI2x_L_2962_opt.json,2.40065206,ANI2x 0.2 ns (ML/MM),-138884.43375942958
ANI2x_L_0919_opt.json,2.24182285,ANI2x 0.2 ns (ML/MM),-138884.43286209172
ANI2x_L_2965_opt.json,2.40625414,ANI2x 0.2 ns (ML/MM),-138884.43282444117
REMD_0208_opt.json,2.6753292,SAGE 10 ns (16 REMD up to 475K),-138884.4318204268
ANI2x_L_3398_opt.json,2.34278342,ANI2x 0.2 ns (ML/MM),-138884.43154432284
ANI2x_L_0828_opt.json,2.20031999,ANI2x 0.2 ns (ML/MM),-138884.43139999575
ANI2x_L_3209_opt.json,2.35142232,ANI2x 0.2 ns (ML/MM),-138884.43072228602
MACEsmall_0586_opt.json,2.33824974,MACEsmall 0.1 ns (ML/MM),-138884.42960532
ANI2x_L_2505_opt.json,2.36117938,ANI2x 0.2 ns (ML/MM),-138884.42946099292
REMD_0038_opt.json,2.56547284,SAGE 10 ns (16 REMD up to 475K),-138884.4287958334
ANI2x_L_3648_opt.json,2.30381054,ANI2x 0.2 ns (ML/MM),-138884.4279110457
ANI2x_L_3345_opt.json,2.3053925,ANI2x 0.2 ns (ML/MM),-138884.42781064427
ANI2x_L_3092_opt.json,2.37913358,ANI2x 0.2 ns (ML/MM),-138884.42562691294
GAFF_0768_opt.json,2.56576821,GAFF 10 ns classic,-138884.42550141117
SAGE_0685_opt.json,2.59144977,SAGE 10 ns classic,-138884.424447196
ANI2x_L_2884_opt.json,2.30803499,ANI2x 0.2 ns (ML/MM),-138884.42399538957
ANI2x_L_2984_opt.json,2.41051449,ANI2x 0.2 ns (ML/MM),-138884.42375693613
ANI2x_L_0192_opt.json,2.19286643,ANI2x 0.2 ns (ML/MM),-138884.42243916725
ANI2x_L_3373_opt.json,2.35506541,ANI2x 0.2 ns (ML/MM),-138884.41998560703
ANI2x_L_0918_opt.json,2.26484441,ANI2x 0.2 ns (ML/MM),-138884.41971577817
ANI2x_L_2443_opt.json,2.38579219,ANI2x 0.2 ns (ML/MM),-138884.4193831984
ANI2x_L_0298_opt.json,2.22763669,ANI2x 0.2 ns (ML/MM),-138884.41721829236
ANI2x_L_0782_opt.json,2.22925691,ANI2x 0.2 ns (ML/MM),-138884.41710534072
ANI2x_L_1120_opt.json,2.18044803,ANI2x 0.2 ns (ML/MM),-138884.41632095448
ANI2x_L_3695_opt.json,2.27563858,ANI2x 0.2 ns (ML/MM),-138884.41580012202
ANI2x_L_0731_opt.json,2.22554946,ANI2x 0.2 ns (ML/MM),-138884.4152353639
ANI2x_L_3174_opt.json,2.37320753,ANI2x 0.2 ns (ML/MM),-138884.41345323838
ANI2x_L_0389_opt.json,2.15117354,ANI2x 0.2 ns (ML/MM),-138884.41246177413
REMD_0276_opt.json,2.5955136,SAGE 10 ns (16 REMD up to 475K),-138884.41212291928
MACEsmall_1622_opt.json,2.31034877,MACEsmall 0.1 ns (ML/MM),-138884.40993918796
ANI2x_L_0168_opt.json,2.22591081,ANI2x 0.2 ns (ML/MM),-138884.4075232783
ANI2x_L_2552_opt.json,2.36958877,ANI2x 0.2 ns (ML/MM),-138884.40723462417
ANI2x_L_2595_opt.json,2.34381938,ANI2x 0.2 ns (ML/MM),-138884.40630591084
REST600d_0722_opt.json,2.63747163,SAGE 10 ns (16 REST up to 600K),-138884.40604235706
ANI2x_L_1107_opt.json,2.16481241,ANI2x 0.2 ns (ML/MM),-138884.4059105802
ANI2x_L_2541_opt.json,2.40382574,ANI2x 0.2 ns (ML/MM),-138884.40486264016
REMD_0489_opt.json,2.45365914,SAGE 10 ns (16 REMD up to 475K),-138884.40444848422
ANI2x_L_3589_opt.json,2.36440241,ANI2x 0.2 ns (ML/MM),-138884.40385235066
REMD_0032_opt.json,2.54933569,SAGE 10 ns (16 REMD up to 475K),-138884.4035762467
ANI2x_L_2600_opt.json,2.40379177,ANI2x 0.2 ns (ML/MM),-138884.4035762467
ANI2x_L_2274_opt.json,2.32678366,ANI2x 0.2 ns (ML/MM),-138884.40222082727
ANI2x_L_3644_opt.json,2.28780847,ANI2x 0.2 ns (ML/MM),-138884.39991159414
ANI2x_L_3049_opt.json,2.3868874,ANI2x 0.2 ns (ML/MM),-138884.39957901437
ANI2x_L_3161_opt.json,2.41895155,ANI2x 0.2 ns (ML/MM),-138884.3984996989
ANI2x_L_2413_opt.json,2.38444417,ANI2x 0.2 ns (ML/MM),-138884.39802906715
REST600d_0416_opt.json,2.67453258,SAGE 10 ns (16 REST up to 600K),-138884.39785336462
ANI2x_L_0969_opt.json,2.22450761,ANI2x 0.2 ns (ML/MM),-138884.39720703033
ANI2x_L_2629_opt.json,2.38924522,ANI2x 0.2 ns (ML/MM),-138884.39590181163
ANI2x_L_2895_opt.json,2.29948965,ANI2x 0.2 ns (ML/MM),-138884.3954186297
ANI2x_L_2992_opt.json,2.42022853,ANI2x 0.2 ns (ML/MM),-138884.39442089037
REST600d_0993_opt.json,2.56261399,SAGE 10 ns (16 REST up to 600K),-138884.39393143335
GAFF_0804_opt.json,2.58774182,GAFF 10 ns classic,-138884.39290231862
ANI2x_L_2432_opt.json,2.38430825,ANI2x 0.2 ns (ML/MM),-138884.39206145654
SAGE_0079_opt.json,2.58087608,SAGE 10 ns classic,-138884.39122686957
ANI2x_L_1677_opt.json,2.15817321,ANI2x 0.2 ns (ML/MM),-138884.3912143194
ANI2x_L_1730_opt.json,2.24721974,ANI2x 0.2 ns (ML/MM),-138884.39094449053
ANI2x_L_0304_opt.json,2.18487551,ANI2x 0.2 ns (ML/MM),-138884.39034208187
SAGE_0243_opt.json,2.55259512,SAGE 10 ns classic,-138884.39012245374
REMD_0790_opt.json,2.59259832,SAGE 10 ns (16 REMD up to 475K),-138884.3895702458
ANI2x_L_1119_opt.json,2.18364625,ANI2x 0.2 ns (ML/MM),-138884.38655820262
ANI2x_L_0116_opt.json,2.25771837,ANI2x 0.2 ns (ML/MM),-138884.38611267123
ANI2x_L_3191_opt.json,2.35870629,ANI2x 0.2 ns (ML/MM),-138884.38396659045
ANI2x_L_3956_opt.json,2.48917874,ANI2x 0.2 ns (ML/MM),-138884.38364028579
ANI2x_L_3008_opt.json,2.38192202,ANI2x 0.2 ns (ML/MM),-138884.3834269327
GAFF_0993_opt.json,2.61066067,GAFF 10 ns classic,-138884.3833014309
ANI2x_L_3044_opt.json,2.34660058,ANI2x 0.2 ns (ML/MM),-138884.38323868
ANI2x_L_3204_opt.json,2.34212497,ANI2x 0.2 ns (ML/MM),-138884.3829751262
ANI2x_L_2779_opt.json,2.35504187,ANI2x 0.2 ns (ML/MM),-138884.3824856692
ANI2x_L_2537_opt.json,2.38541136,ANI2x 0.2 ns (ML/MM),-138884.38083532054
REST600d_0812_opt.json,2.54900707,SAGE 10 ns (16 REST up to 600K),-138884.37956147725
ANI2x_L_0824_opt.json,2.24526649,ANI2x 0.2 ns (ML/MM),-138884.3792790982
ANI2x_L_2440_opt.json,2.39416523,ANI2x 0.2 ns (ML/MM),-138884.37914104623
ANI2x_L_1123_opt.json,2.2062703,ANI2x 0.2 ns (ML/MM),-138884.3785198123
ANI2x_L_2608_opt.json,2.38130446,ANI2x 0.2 ns (ML/MM),-138884.37842568598
ANI2x_L_2509_opt.json,2.36150426,ANI2x 0.2 ns (ML/MM),-138884.37748442247
ANI2x_L_2802_opt.json,2.36040485,ANI2x 0.2 ns (ML/MM),-138884.37633608098
GAFF_0569_opt.json,2.5876672,GAFF 10 ns classic,-138884.37399547244
ANI2x_L_2663_opt.json,2.39644651,ANI2x 0.2 ns (ML/MM),-138884.37389507098
REST600d_0745_opt.json,2.4909194,SAGE 10 ns (16 REST up to 600K),-138884.37371309337
REST600d_0425_opt.json,2.68469463,SAGE 10 ns (16 REST up to 600K),-138884.37317971073
ANI2x_L_2780_opt.json,2.36795592,ANI2x 0.2 ns (ML/MM),-138884.37290988187
ANI2x_L_3546_opt.json,2.39382801,ANI2x 0.2 ns (ML/MM),-138884.3728094804
MACEsmall_0223_opt.json,2.48261669,MACEsmall 0.1 ns (ML/MM),-138884.37278438004
ANI2x_L_0975_opt.json,2.24070967,ANI2x 0.2 ns (ML/MM),-138884.37150426168
ANI2x_L_3381_opt.json,2.34052185,ANI2x 0.2 ns (ML/MM),-138884.37114658157
ANI2x_L_2811_opt.json,2.35801364,ANI2x 0.2 ns (ML/MM),-138884.37048769713
ANI2x_L_2571_opt.json,2.40571408,ANI2x 0.2 ns (ML/MM),-138884.36984763795
ANI2x_L_2860_opt.json,2.32699856,ANI2x 0.2 ns (ML/MM),-138884.36873067194
ANI2x_L_0703_opt.json,2.20770974,ANI2x 0.2 ns (ML/MM),-138884.3685675196
SAGE_0329_opt.json,2.57139188,SAGE 10 ns classic,-138884.3683541665
ANI2x_L_0687_opt.json,2.20280085,ANI2x 0.2 ns (ML/MM),-138884.36714934924
REST600d_0791_opt.json,2.52187359,SAGE 10 ns (16 REST up to 600K),-138884.36594453198
ANI2x_L_3172_opt.json,2.36816859,ANI2x 0.2 ns (ML/MM),-138884.36539232405
ANI2x_L_3382_opt.json,2.35595941,ANI2x 0.2 ns (ML/MM),-138884.36396160352
ANI2x_L_0178_opt.json,2.22452025,ANI2x 0.2 ns (ML/MM),-138884.36389257753
ANI2x_L_2994_opt.json,2.38546669,ANI2x 0.2 ns (ML/MM),-138884.36337802015
REST600d_0750_opt.json,2.58844592,SAGE 10 ns (16 REST up to 600K),-138884.36279443678
SAGE_0239_opt.json,2.58179174,SAGE 10 ns classic,-138884.3622798794
GAFF_0547_opt.json,2.55847445,GAFF 10 ns classic,-138884.35974474304
ANI2x_L_1942_opt.json,2.32109873,ANI2x 0.2 ns (ML/MM),-138884.35934941238
ANI2x_L_3357_opt.json,2.35669769,ANI2x 0.2 ns (ML/MM),-138884.35879092937
ANI2x_L_0370_opt.json,2.1537655,ANI2x 0.2 ns (ML/MM),-138884.3587595539
ANI2x_L_1596_opt.json,2.15930441,ANI2x 0.2 ns (ML/MM),-138884.3573853092
ANI2x_L_0194_opt.json,2.21199728,ANI2x 0.2 ns (ML/MM),-138884.35660092294
ANI2x_L_0794_opt.json,2.21296067,ANI2x 0.2 ns (ML/MM),-138884.35554043273
ANI2x_L_0190_opt.json,2.21622094,ANI2x 0.2 ns (ML/MM),-138884.3550635259
ANI2x_L_3340_opt.json,2.32695846,ANI2x 0.2 ns (ML/MM),-138884.35435444073
ANI2x_L_0686_opt.json,2.18045204,ANI2x 0.2 ns (ML/MM),-138884.35320609927
ANI2x_L_3000_opt.json,2.38570917,ANI2x 0.2 ns (ML/MM),-138884.35276056788
ANI2x_L_2782_opt.json,2.3654565,ANI2x 0.2 ns (ML/MM),-138884.3515494755
ANI2x_L_2565_opt.json,2.3522996,ANI2x 0.2 ns (ML/MM),-138884.35116041993
ANI2x_L_2827_opt.json,2.37581377,ANI2x 0.2 ns (ML/MM),-138884.3508090149
ANI2x_L_0267_opt.json,2.1804904,ANI2x 0.2 ns (ML/MM),-138884.35027563223
REST600d_0188_opt.json,2.56663187,SAGE 10 ns (16 REST up to 600K),-138884.35012503006
ANI2x_L_0948_opt.json,2.21751911,ANI2x 0.2 ns (ML/MM),-138884.3491649413
ANI2x_L_3631_opt.json,2.33333892,ANI2x 0.2 ns (ML/MM),-138884.3486692092
ANI2x_L_3009_opt.json,2.39279796,ANI2x 0.2 ns (ML/MM),-138884.3457199169
ANI2x_L_0104_opt.json,2.22161974,ANI2x 0.2 ns (ML/MM),-138884.34547518837
REST600d_0101_opt.json,2.53460711,SAGE 10 ns (16 REST up to 600K),-138884.34519280933
ANI2x_L_1574_opt.json,2.14828175,ANI2x 0.2 ns (ML/MM),-138884.34499200646
ANI2x_L_1871_opt.json,2.27431831,ANI2x 0.2 ns (ML/MM),-138884.34287730113
REST600d_0354_opt.json,2.57967036,SAGE 10 ns (16 REST up to 600K),-138884.34120185208
ANI2x_L_1875_opt.json,2.34104016,ANI2x 0.2 ns (ML/MM),-138884.33994683408
ANI2x_L_1464_opt.json,2.21031822,ANI2x 0.2 ns (ML/MM),-138884.3398150572
GAFF_0374_opt.json,2.58445546,GAFF 10 ns classic,-138884.33941972652
ANI2x_L_3136_opt.json,2.38395546,ANI2x 0.2 ns (ML/MM),-138884.3385035634
ANI2x_L_3346_opt.json,2.31142548,ANI2x 0.2 ns (ML/MM),-138884.33785095403
REMD_0424_opt.json,2.53256412,SAGE 10 ns (16 REMD up to 475K),-138884.337430523
ANI2x_L_0690_opt.json,2.2353388,ANI2x 0.2 ns (ML/MM),-138884.33670261255
GAFF_0298_opt.json,2.57330732,GAFF 10 ns classic,-138884.3364390588
ANI2x_L_0817_opt.json,2.22778631,ANI2x 0.2 ns (ML/MM),-138884.33507736426
GAFF_0995_opt.json,2.55821661,GAFF 10 ns classic,-138884.33500833827
ANI2x_L_2611_opt.json,2.38767031,ANI2x 0.2 ns (ML/MM),-138884.33497696283
ANI2x_L_2826_opt.json,2.3849907,ANI2x 0.2 ns (ML/MM),-138884.3346192827
ANI2x_L_1041_opt.json,2.20733935,ANI2x 0.2 ns (ML/MM),-138884.33325131307
ANI2x_L_1887_opt.json,2.41292052,ANI2x 0.2 ns (ML/MM),-138884.33310698599
ANI2x_L_0696_opt.json,2.1705229,ANI2x 0.2 ns (ML/MM),-138884.3313499608
ANI2x_L_1878_opt.json,2.30817098,ANI2x 0.2 ns (ML/MM),-138884.33080402797
ANI2x_L_0922_opt.json,2.26179364,ANI2x 0.2 ns (ML/MM),-138884.33071617672
REST600d_0896_opt.json,2.56251424,SAGE 10 ns (16 REST up to 600K),-138884.33042752257
ANI2x_L_2503_opt.json,2.40148945,ANI2x 0.2 ns (ML/MM),-138884.33015769368
ANI2x_L_0943_opt.json,2.24758047,ANI2x 0.2 ns (ML/MM),-138884.33008866772
ANI2x_L_0927_opt.json,2.24784944,ANI2x 0.2 ns (ML/MM),-138884.32404575602
ANI2x_L_1073_opt.json,2.18688295,ANI2x 0.2 ns (ML/MM),-138884.32242050773
ANI2x_L_0369_opt.json,2.14640466,ANI2x 0.2 ns (ML/MM),-138884.3216235713
ANI2x_L_0698_opt.json,2.18975965,ANI2x 0.2 ns (ML/MM),-138884.3215482702
ANI2x_L_2917_opt.json,2.34874374,ANI2x 0.2 ns (ML/MM),-138884.3209333114
ANI2x_L_3114_opt.json,2.39260706,ANI2x 0.2 ns (ML/MM),-138884.3198100703
ANI2x_L_0815_opt.json,2.22796435,ANI2x 0.2 ns (ML/MM),-138884.31900685874
ANI2x_L_1051_opt.json,2.15518658,ANI2x 0.2 ns (ML/MM),-138884.31856760246
ANI2x_L_3079_opt.json,2.38558161,ANI2x 0.2 ns (ML/MM),-138884.31846092595
ANI2x_L_1050_opt.json,2.15621802,ANI2x 0.2 ns (ML/MM),-138884.3179149931
ANI2x_L_2623_opt.json,2.36462771,ANI2x 0.2 ns (ML/MM),-138884.31684822778
ANI2x_L_1678_opt.json,2.1582082,ANI2x 0.2 ns (ML/MM),-138884.31681057726
ANI2x_L_3931_opt.json,2.41971252,ANI2x 0.2 ns (ML/MM),-138884.31612031738
ANI2x_L_0103_opt.json,2.21947331,ANI2x 0.2 ns (ML/MM),-138884.31524180475
ANI2x_L_3561_opt.json,2.3905218,ANI2x 0.2 ns (ML/MM),-138884.3150410019
ANI2x_L_3012_opt.json,2.38796112,ANI2x 0.2 ns (ML/MM),-138884.31494687553
ANI2x_L_2621_opt.json,2.35863072,ANI2x 0.2 ns (ML/MM),-138884.31441976796
ANI2x_L_0732_opt.json,2.24782973,ANI2x 0.2 ns (ML/MM),-138884.314350742
ANI2x_L_3112_opt.json,2.37601171,ANI2x 0.2 ns (ML/MM),-138884.3130706236
ANI2x_L_3156_opt.json,2.40045104,ANI2x 0.2 ns (ML/MM),-138884.31243056443
ANI2x_L_3051_opt.json,2.40657407,ANI2x 0.2 ns (ML/MM),-138884.31201640848
ANI2x_L_3930_opt.json,2.42890085,ANI2x 0.2 ns (ML/MM),-138884.31084924177
ANI2x_L_1943_opt.json,2.31286001,ANI2x 0.2 ns (ML/MM),-138884.31022800785
ANI2x_L_3210_opt.json,2.34869611,ANI2x 0.2 ns (ML/MM),-138884.31022800785
ANI2x_L_1472_opt.json,2.1900823,ANI2x 0.2 ns (ML/MM),-138884.30973855083
REMD_0802_opt.json,2.57256093,SAGE 10 ns (16 REMD up to 475K),-138884.3091988931
ANI2x_L_3368_opt.json,2.35516006,ANI2x 0.2 ns (ML/MM),-138884.3083768563
REMD_0972_opt.json,2.54722018,SAGE 10 ns (16 REMD up to 475K),-138884.30779954803
ANI2x_L_0193_opt.json,2.19101521,ANI2x 0.2 ns (ML/MM),-138884.3073038159
ANI2x_L_2535_opt.json,2.37891927,ANI2x 0.2 ns (ML/MM),-138884.30682690907
ANI2x_L_2822_opt.json,2.37796583,ANI2x 0.2 ns (ML/MM),-138884.30611154882
REST600d_0807_opt.json,2.55633557,SAGE 10 ns (16 REST up to 600K),-138884.30585427012
ANI2x_L_3199_opt.json,2.34407969,ANI2x 0.2 ns (ML/MM),-138884.30572876832
ANI2x_L_3378_opt.json,2.35335363,ANI2x 0.2 ns (ML/MM),-138884.30571621816
ANI2x_L_0385_opt.json,2.12111032,ANI2x 0.2 ns (ML/MM),-138884.30459297705
ANI2x_L_2410_opt.json,2.34156115,ANI2x 0.2 ns (ML/MM),-138884.30387761677
ANI2x_L_0115_opt.json,2.23199087,ANI2x 0.2 ns (ML/MM),-138884.3038713417
ANI2x_L_3020_opt.json,2.39882699,ANI2x 0.2 ns (ML/MM),-138884.30284222693
ANI2x_L_2888_opt.json,2.29619303,ANI2x 0.2 ns (ML/MM),-138884.3017252609
ANI2x_L_0129_opt.json,2.13948953,ANI2x 0.2 ns (ML/MM),-138884.30136130567
ANI2x_L_3030_opt.json,2.38844067,ANI2x 0.2 ns (ML/MM),-138884.30104755118
REMD_0261_opt.json,2.57204793,SAGE 10 ns (16 REMD up to 475K),-138884.29978625808
GAFF_0951_opt.json,2.58013043,GAFF 10 ns classic,-138884.2990395224
ANI2x_L_2627_opt.json,2.36122122,ANI2x 0.2 ns (ML/MM),-138884.29873204298
REST600d_0790_opt.json,2.55131849,SAGE 10 ns (16 REST up to 600K),-138884.29785353036
ANI2x_L_2596_opt.json,2.37553037,ANI2x 0.2 ns (ML/MM),-138884.29718837084
SAGE_0130_opt.json,2.5885391,SAGE 10 ns classic,-138884.29524936804
ANI2x_L_3099_opt.json,2.38132512,ANI2x 0.2 ns (ML/MM),-138884.2952179926
GAFF_0972_opt.json,2.58545852,GAFF 10 ns classic,-138884.2950673904
ANI2x_L_3573_opt.json,2.37181628,ANI2x 0.2 ns (ML/MM),-138884.29503601498
ANI2x_L_3139_opt.json,2.37791316,ANI2x 0.2 ns (ML/MM),-138884.2948854128
ANI2x_L_1926_opt.json,2.34275046,ANI2x 0.2 ns (ML/MM),-138884.29479128646
REMD_0040_opt.json,2.56547102,SAGE 10 ns (16 REMD up to 475K),-138884.2946971601
ANI2x_L_0712_opt.json,2.17115791,ANI2x 0.2 ns (ML/MM),-138884.29447125687
ANI2x_L_3017_opt.json,2.39822541,ANI2x 0.2 ns (ML/MM),-138884.292808358
ANI2x_L_0401_opt.json,2.23357913,ANI2x 0.2 ns (ML/MM),-138884.29176669306
ANI2x_L_3495_opt.json,2.35832779,ANI2x 0.2 ns (ML/MM),-138884.29176041798
ANI2x_L_3177_opt.json,2.36397147,ANI2x 0.2 ns (ML/MM),-138884.2915721653
ANI2x_L_2777_opt.json,2.35687976,ANI2x 0.2 ns (ML/MM),-138884.2913148866
REMD_0875_opt.json,2.54501834,SAGE 10 ns (16 REMD up to 475K),-138884.2906183516
GAFF_0922_opt.json,2.60102842,GAFF 10 ns classic,-138884.29022302094
ANI2x_L_1840_opt.json,2.37797411,ANI2x 0.2 ns (ML/MM),-138884.28989671625
REMD_0344_opt.json,2.62918666,SAGE 10 ns (16 REMD up to 475K),-138884.28958296176
MACEsmall_0581_opt.json,2.33721675,MACEsmall 0.1 ns (ML/MM),-138884.28802046436
ANI2x_L_2638_opt.json,2.33765474,ANI2x 0.2 ns (ML/MM),-138884.2879828138
ANI2x_L_3903_opt.json,2.46695916,ANI2x 0.2 ns (ML/MM),-138884.28709175103
ANI2x_L_3173_opt.json,2.37159997,ANI2x 0.2 ns (ML/MM),-138884.28632619005
ANI2x_L_1595_opt.json,2.16574687,ANI2x 0.2 ns (ML/MM),-138884.28596223483
MACEsmall_0794_opt.json,2.38560261,MACEsmall 0.1 ns (ML/MM),-138884.28484526882
ANI2x_L_0980_opt.json,2.22961985,ANI2x 0.2 ns (ML/MM),-138884.2845879901
ANI2x_L_2892_opt.json,2.35858509,ANI2x 0.2 ns (ML/MM),-138884.28230385736
ANI2x_L_0374_opt.json,2.16290191,ANI2x 0.2 ns (ML/MM),-138884.27993814842
REST600d_0732_opt.json,2.60487634,SAGE 10 ns (16 REST up to 600K),-138884.27993187332
REMD_0394_opt.json,2.41750858,SAGE 10 ns (16 REMD up to 475K),-138884.2793922156
ANI2x_L_2590_opt.json,2.31794902,ANI2x 0.2 ns (ML/MM),-138884.27828779977
ANI2x_L_0702_opt.json,2.20671172,ANI2x 0.2 ns (ML/MM),-138884.27822504885
MACEsmall_1465_opt.json,2.30508501,MACEsmall 0.1 ns (ML/MM),-138884.27483650026
ANI2x_L_1863_opt.json,2.28938196,ANI2x 0.2 ns (ML/MM),-138884.27459177174
ANI2x_L_3835_opt.json,2.43639435,ANI2x 0.2 ns (ML/MM),-138884.27444744468
ANI2x_L_3290_opt.json,2.30732626,ANI2x 0.2 ns (ML/MM),-138884.27396426274
REMD_0570_opt.json,2.56204599,SAGE 10 ns (16 REMD up to 475K),-138884.2736756086
