#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
779000,-724590.9939880585,140004.78125,-584586.2127380585,300.495297853706,557.4748368638628,1.0005694097917215,133
780000,-726796.6135392487,139780.359375,-587016.2541642487,300.0136163170405,545.7556480294311,1.0220549627083864,133
781000,-726475.0299112275,140015.09375,-586459.9361612275,300.5174317960717,547.646093564615,1.0185268826879696,133
782000,-725695.2556232149,140652.171875,-585043.0837482149,301.88480639013017,550.3618545099329,1.0135009610927612,133
783000,-725187.037463015,140218.734375,-584968.303088015,300.9545100852426,551.5545654542864,1.0113093126791315,133
784000,-726270.8779493058,140446.09375,-585824.7841993058,301.44249644185464,543.8528305557327,1.0256309007799678,133
785000,-728273.1841862025,138606.421875,-589666.7623112025,297.49396880518714,544.686004612503,1.0240620536806933,133
786000,-729869.4855208462,138570.671875,-591298.8136458462,297.4172378049859,542.8781285699788,1.0274723536273576,133
787000,-728242.345157953,139679.59375,-588562.751407953,299.7973408711061,540.4879014274675,1.0320161968870012,133
788000,-727821.9383964278,138937.90625,-588884.0321464278,298.20544090714066,541.8394851831595,1.0294418988421623,133
789000,-727121.5341603449,139500.609375,-587620.9247853449,299.4131828259552,547.4158013643189,1.0189553664772397,133
790000,-726694.1688695038,139712.640625,-586981.5282445038,299.8682700955054,545.8629585953452,1.0218540381086922,133
791000,-728978.3676891727,141249.375,-587728.9926891727,303.16659640704097,534.8375374817687,1.0429190724363195,133
792000,-723078.1855575163,139317.0625,-583761.1230575163,299.01923218812124,559.2795853317582,0.9973406559507002,133
793000,-724194.201642232,139485.21875,-584708.982892232,299.38014959378813,550.2404226310047,1.013724629367463,133
794000,-727367.5585632203,140434.890625,-586932.6679382203,301.41845093173913,542.9784060339854,1.027282599631962,133
795000,-726165.185433968,141271.390625,-584893.794808968,303.21384902036425,546.7113210211212,1.0202683702484774,133
796000,-726270.6403014855,140218.484375,-586052.1559264855,300.9539735048216,542.497111948692,1.028193987044425,133
797000,-727476.8338976735,141046.453125,-586430.3807726735,302.7310607865805,542.4278243381257,1.0283253245263249,133
798000,-728843.3701590784,139858.625,-588984.7451590784,300.18159952508597,543.1012078661355,1.0270503184594224,133
799000,-729405.4245642629,140880.140625,-588525.2839392629,302.37410066151836,538.553941568568,1.0357221912999293,133
800000,-725390.4470440857,139501.34375,-585889.1032940857,299.4147590309418,554.5727357079385,1.0058054292599925,133
801000,-726045.0049399408,140058.59375,-585986.4111899408,300.6107967893236,549.9549753424916,1.0142507905256044,133
802000,-727815.7950759968,140745.421875,-587070.3732009968,302.0849508871586,548.0015647520049,1.0178661966905829,133
803000,-727131.958446064,138570.0,-588561.958446064,297.4157957451045,549.5271862713192,1.0150403518329507,133
804000,-727513.1296346914,140196.84375,-587316.2858846914,300.9075257621298,544.5858927068542,1.024250308288588,133
805000,-725989.3689378751,139994.90625,-585994.4626878751,300.47410292707696,547.7050425482912,1.0184172595880945,133
806000,-727146.6305019502,141055.796875,-586090.8336269502,302.75111547981487,543.6512954368603,1.0260111089156658,133
807000,-727166.0542939939,139561.375,-587604.6792939939,299.5436054045315,542.5921854227189,1.0280138260009228,133
808000,-729177.5959101301,139801.03125,-589376.5646601301,300.05798481060094,539.8228932110519,1.033287538393697,133
809000,-727508.7285988424,140292.328125,-587216.4004738424,301.11246594667085,544.4148699658681,1.0245720667578053,133
810000,-726909.9746842813,139636.078125,-587273.8965592813,299.70394234157794,548.4338995084768,1.0170638047621088,133
811000,-727286.1055699904,140627.6875,-586658.4180699904,301.8322550451497,542.833839838717,1.0275561830491973,133
812000,-726614.778242561,139283.140625,-587331.637617561,298.9464249322484,551.9597750336966,1.0105668813647857,133
813000,-725056.4532007705,139006.125,-586050.3282007705,298.3518602895177,555.5522185356084,1.004032114145647,133
814000,-726247.3377610184,139620.5,-586626.8377610184,299.6705066740951,550.8044593363595,1.012686551533499,133
815000,-725110.3846380794,140084.34375,-585026.0408880794,300.66606457268534,552.2595171087686,1.0100183902937667,133
816000,-725489.843279154,140034.40625,-585455.437029154,300.55888263359304,549.771530143102,1.0145892209977143,133
817000,-725527.5412645796,140351.625,-585175.9162645796,301.2397361152739,554.8557579407861,1.0052923854746023,133
818000,-725398.5844200496,139611.625,-585786.9594200496,299.65145806915007,548.0707991629419,1.0177376159184486,133
819000,-724219.3955671797,140569.109375,-583650.2861921797,301.70652754525696,552.4111443629389,1.0097411578071587,133
820000,-725724.9975099359,140394.1875,-585330.8100099359,301.331088931947,551.4747776420264,1.0114556297199975,133
821000,-724051.7544047525,139364.53125,-584687.2231547525,299.12111539555633,554.6510095042372,1.00566348737593,133
822000,-727200.6401717747,141115.1875,-586085.4526717747,302.8785868660758,542.9553175703444,1.027326283478833,133
823000,-725003.1357029323,140156.78125,-584846.3544529323,300.82153874966656,542.6056699958953,1.0279882782994714,133
824000,-726528.6684931945,140604.0,-585924.6684931945,301.78141405026105,545.5495356914346,1.0224411020488913,133
825000,-725777.1503650397,139881.609375,-585895.5409900397,300.2309313875405,550.2662754072156,1.0136770022510035,133
826000,-727111.9415173065,140114.625,-586997.3165173065,300.7310578761775,546.4724603083013,1.0207143250730766,133
827000,-727290.9546246743,140712.140625,-586578.8139996743,302.01351861861457,540.7729023963839,1.0314722983026845,133
828000,-726587.1241065729,138829.890625,-587757.2334815729,297.97360462899763,542.4373726578721,1.0283072233048811,133
829000,-726190.0878665373,139814.03125,-586376.0566165373,300.0858869924923,549.9814522646227,1.0142019629895274,133
830000,-721388.9584482033,139791.265625,-581597.6928232033,300.0370246379061,561.5669584439657,0.9932782905179935,133
831000,-722620.4881887827,139455.0625,-583165.4256887827,299.3154245805065,556.6582503526315,1.0020371891394073,133
832000,-724570.8398172641,140229.453125,-584341.3866922641,300.9775159707924,551.7876861366975,1.010882052116738,133
833000,-723555.0360566741,140764.78125,-582790.2548066741,302.12650233350877,559.9687025545556,0.9961132933858349,133
834000,-726251.2958257115,140405.625,-585845.6708257115,301.35563748620723,547.2385252394193,1.019285453725274,133
835000,-727237.0159254735,139856.4375,-587380.5784254735,300.1769044464023,545.8684337410456,1.0218437887529916,133
836000,-726125.7763114162,139788.28125,-586337.4950614162,300.0306192091305,546.8670491207632,1.0199778344506465,133
837000,-729177.6730069639,139949.34375,-589228.3292569639,300.37631114535196,538.0108570370445,1.0367676807983168,133
838000,-728635.9897614755,139167.65625,-589468.3335114755,298.6985583140284,544.6687571815578,1.0240944815358284,133
839000,-727718.0821210621,139311.984375,-588406.0977460621,299.0083328983199,546.0592127992413,1.0214867827890375,133
840000,-724934.3521756921,140117.625,-584816.7271756921,300.73749684122936,553.6300256861299,1.0075180944229372,133
841000,-726345.9390829504,141123.71875,-585222.2203329504,302.89689767294203,543.3401253554248,1.0265987039512916,133
842000,-725410.6804378843,140174.078125,-585236.6023128843,300.85866340754365,549.9222687358535,1.0143111130539397,133
843000,-727229.9429736165,140935.5625,-586294.3804736165,302.4930538335961,547.8195171599524,1.01820444694333,133
844000,-725542.7802143293,140110.421875,-585432.3583393293,300.72203661784965,550.5853328191838,1.0130895889262537,133
845000,-725882.0600940669,140216.78125,-585665.2788440669,300.95031805070363,546.2653544499669,1.0211013090080567,133
846000,-729217.1439764425,140760.59375,-588456.5502264425,302.11751461145724,540.0482512732677,1.0328563552969734,133
847000,-728833.0843544239,140497.3125,-588335.7718544239,301.55242835560455,541.1634797697917,1.030727847215214,133
848000,-728830.6851881128,140358.546875,-588472.1383131128,301.25459268568,539.6882171394722,1.0335453893195903,133
849000,-729302.7380379234,139375.234375,-589927.5036629234,299.1440877448298,540.100970638777,1.0327555379782245,133
850000,-730005.759641638,139131.5,-590874.259641638,298.62095537064306,539.3128524373444,1.0342647425770626,133
851000,-728501.6174851451,140041.0625,-588460.5549851451,300.5731690873018,539.5922078504007,1.0337292873755817,133
852000,-727235.9627872054,140542.125,-586693.8377872054,301.64861039606654,542.4675250707251,1.0282500660696479,133
853000,-727006.830081177,140168.8125,-586838.017581177,300.8473616824266,541.6094820688995,1.0298790677812637,133
854000,-729158.8495518435,140340.484375,-588818.3651768435,301.2158247502636,544.1188493871027,1.025129471480193,133
855000,-729181.5599892559,140028.109375,-589153.4506142559,300.5453675142394,541.7790198066568,1.029556789950392,133
856000,-727210.3210978834,139681.71875,-587528.6023478834,299.8019018046845,542.447584941767,1.0282878640790551,133
857000,-728321.8597363373,140408.34375,-587913.5159863373,301.3614727982855,543.2406631037103,1.02678666451028,133
858000,-728580.245667926,138960.1875,-589620.058167926,298.2532636371611,539.7808727316869,1.0333679770307043,133
859000,-727944.3500505956,140174.03125,-587770.3188005956,300.85856279871473,542.2784321174544,1.0286086177474911,133
860000,-725847.2240350991,139668.40625,-586178.8177850991,299.77332889726694,547.6442377331645,1.0185303342247372,133
861000,-726673.2497477699,139747.90625,-586925.3434977699,299.94396147114105,541.1455415570887,1.0307620143919574,133
862000,-729011.8685168158,141154.421875,-587857.4466418158,302.9627964558946,539.6661507877528,1.033587649846854,133
863000,-728418.8165893033,140726.59375,-587692.2228393033,302.0445396742029,543.7573689346874,1.0258109597437193,133
864000,-724202.2207038021,140027.65625,-584174.5644538021,300.54439496222636,556.8324868266639,1.001723645244582,133
865000,-724359.4558111709,140688.5625,-583670.8933111709,301.96291237766013,553.4134213904581,1.0079124338783676,133
866000,-722874.8816727465,139914.921875,-582959.9597977465,300.30243072863715,554.9649484558131,1.0050945920939065,133
867000,-722982.8665147377,139433.84375,-583549.0227647377,299.2698823172751,558.4651898618541,0.9987950522620591,133
868000,-721806.7667386336,141269.21875,-580537.5479886336,303.2091874779569,561.5037182118904,0.99339016003474,133
869000,-724021.6149311205,139266.0,-584755.6149311205,298.90963563713444,550.4995786004388,1.013247403227289,133
870000,-726316.5112873456,139741.3125,-586575.1987873456,299.9298091625375,544.4137586032905,1.0245741583123171,133
871000,-728244.557748286,140095.875,-588148.682748286,300.6908143446034,542.2798892213815,1.0286058538801852,133
872000,-729521.9563688394,140135.5625,-589386.3938688394,300.7759964864352,538.8509375844643,1.0351513370192067,133
873000,-728855.0984162102,140255.90625,-588599.1921662102,301.03429288658816,537.5665163675113,1.0376246501805417,133
874000,-726881.8042567167,140446.890625,-586434.9136317167,301.44420679194656,543.8092373974507,1.0257131180118977,133
875000,-728275.7762479642,140311.125,-587964.6512479642,301.1528100870739,542.6106562461315,1.027978831734542,133
876000,-726222.8767406773,139651.78125,-586571.0954906773,299.73764629927126,551.0361365385385,1.012260778391982,133
877000,-725985.5894719549,140564.046875,-585421.5425969549,301.69566179173194,547.7438644586481,1.018345078216247,133
878000,-726075.5617042873,140231.90625,-585843.6554542873,300.98278116617337,548.2400148327956,1.0174234886242828,133
879000,-727083.0516947145,140307.96875,-586775.0829447145,301.1460357592589,546.225817328659,1.0211752187447283,133
880000,-727621.5297760889,140966.578125,-586654.9516510889,302.5596233420749,544.823389001894,1.0238038229534825,133
881000,-726231.013438155,138559.75,-587671.263438155,297.393795947844,548.4721249270284,1.0169929211422055,133
882000,-726391.8258240474,140277.53125,-586114.2945740474,301.08070709300364,550.4433091151055,1.0133509832126402,133
883000,-725789.2088494161,139661.84375,-586127.3650994161,299.759243661216,546.258733416595,1.0211136854616119,133
884000,-724838.4286300912,139165.3125,-585673.1161300912,298.6935278725816,553.8762612269253,1.0070701843386671,133
885000,-727438.3607201008,139881.75,-587556.6107201008,300.2312332140273,546.4857034769384,1.0206895897655448,133
886000,-727791.244876896,139629.625,-588161.619876896,299.69009185946123,541.9084599073243,1.02931087030825,133
887000,-727692.1082238248,139711.140625,-587980.9675988248,299.86505061297953,543.4430272835708,1.0264043156147684,133
888000,-727872.0947983507,139341.171875,-588530.9229233507,299.0709786624702,541.3298913348084,1.0304109886103094,133
889000,-728495.8837339617,140138.6875,-588357.1962339617,300.78270374169756,544.2293156461733,1.0249213933511365,133
890000,-728790.6026767138,140119.84375,-588670.7589267138,300.7422589924656,545.4672764083183,1.0225952914489174,133
891000,-727476.9149252083,141087.75,-586389.1649252083,302.81969716487237,538.0037991165256,1.0367812818619146,133
892000,-728411.4233891256,139011.640625,-589399.7827641256,298.3636985950557,544.5335888482551,1.0243486901779553,133
893000,-726084.2522095395,139691.8125,-586392.4397095395,299.8235662391819,550.1005670072946,1.013982355134011,133
894000,-726208.5503902454,139828.90625,-586379.6441402454,300.1178135275411,550.2421869387838,1.0137213789401205,133
895000,-726257.3754147626,141143.625,-585113.7504147626,302.93962288896313,542.279718139125,1.0286061783920648,133
896000,-727061.201822903,139386.75,-587674.451822903,299.1688039804716,544.7588849735592,1.023925049926785,133
897000,-724603.782883591,139351.828125,-585251.954758591,299.0938504029149,556.2760344536578,1.0027256864345104,133
898000,-724472.4612501115,139447.546875,-585024.9143751115,299.2992936316005,551.03268917768,1.012267111279766,133
899000,-726305.4065133343,140865.0,-585440.4065133343,302.34160400977225,543.0858983318913,1.0270792708996703,133
900000,-725426.7679805253,140660.421875,-584766.3461055253,301.9025135440228,550.6611487394802,1.0129501051081142,133
901000,-724446.0086865518,140823.703125,-583622.3055615518,302.2529676314804,550.0910957913917,1.013999813416613,133
902000,-724396.8604461448,140270.0,-584126.8604461448,301.0645426078214,555.4619087000825,1.0041953548173672,133
903000,-723485.0047936672,139934.8125,-583550.1922936672,300.345122408382,551.3290944304738,1.0117228967769498,133
904000,-727627.4866332049,139469.25,-588158.2366332049,299.3458755193975,541.8668157281606,1.0293899761051986,133
905000,-728434.6581516545,140047.0,-588387.6581516545,300.5859128723003,543.9850217548719,1.0253816671186973,133
906000,-725570.7215274787,139611.546875,-585959.1746524787,299.6512903877685,549.4288606680894,1.0152220031112895,133
907000,-726984.9911919646,138965.3125,-588019.6786919646,298.26426353579143,549.4238800975176,1.0152312061783855,133
908000,-724533.1341730552,139068.625,-585464.5091730552,298.4860053947646,553.4323438554572,1.00787797223556,133
909000,-726228.7027667621,139961.140625,-586267.5621417621,300.40163103396725,547.8241009154531,1.0181959274199524,133
910000,-728448.2597213006,139086.125,-589362.1347213006,298.52356602423373,538.8921099360116,1.0350722495470273,133
911000,-728958.9126277724,140468.3125,-588490.6001277724,301.49018502676995,538.0823034109019,1.0366300191602067,133
912000,-728985.0408056919,140026.90625,-588958.1345556919,300.54278522096337,537.2552849116498,1.0382257451154508,133
913000,-726894.869367973,140161.828125,-586733.041242973,300.8323709669152,547.2702201559853,1.0192264222519307,133
914000,-728863.7352683861,140800.125,-588063.6102683861,302.202361390526,541.3567683171194,1.0303598313337505,133
915000,-728902.2192341946,140032.625,-588869.5942341946,300.55505949809344,541.1150147564858,1.030820164444394,133
916000,-729367.5078513334,139368.28125,-589999.2266013334,299.1291641018711,541.3838421666202,1.0303083044782506,133
917000,-729365.224649163,139471.015625,-589894.209024163,299.34966511862075,539.4816918935343,1.033941052822031,133
918000,-727699.7912438596,140400.75,-587299.0412438596,301.345174167998,542.6455290235685,1.0279127693142478,133
919000,-727843.5619936539,139494.53125,-588349.0307436539,299.4001372144699,545.5893187835072,1.022366548044439,133
920000,-727079.0254251482,139101.625,-587977.4004251482,298.556834010335,541.1173815414952,1.0308156557558992,133
921000,-727697.3384779161,140114.90625,-587582.4322279161,300.7316615291511,550.5076123590379,1.013232616537957,133
922000,-726591.2600016752,140634.671875,-585956.5881266752,301.84724576066094,547.1198351130395,1.0195065736912405,133
923000,-727551.0514131496,139310.015625,-588241.0357881496,299.00410732750464,544.9768504793981,1.0235155273181604,133
924000,-728551.5309261288,140155.65625,-588395.8746761288,300.8191241377721,543.9873295423182,1.0253773170855063,133
925000,-727837.3124155216,140683.65625,-587153.6561655216,301.9523819868983,543.9622986878524,1.0254245006319735,133
926000,-728151.5892035933,140076.796875,-588074.7923285933,300.64986655122675,545.6582816781596,1.0222373364867368,133
927000,-730146.3442262746,141307.0625,-588839.2817262746,303.2904123391839,534.8859421013917,1.0428246932481124,133
928000,-728069.7958192946,139727.03125,-588342.7645692946,299.89915700598857,537.5048614573094,1.0377436717173083,133
929000,-728341.4178564874,138938.5,-589402.9178564874,298.2067152856405,545.3366318579788,1.0228402713278144,133
930000,-727377.273540155,140599.3125,-586777.961040155,301.7713531673675,546.2571354200376,1.0211166725825997,133
931000,-728402.7611874994,140685.84375,-587716.9174374994,301.9570770655819,535.9654342603528,1.0407243319046875,133
932000,-728790.0960440096,140447.25,-588342.8460440096,301.44497812630175,538.5550912263378,1.0357199803356585,133
933000,-726312.8305505523,139550.25,-586762.5805505523,299.5197275757976,552.8766603257088,1.008890967048612,133
934000,-725454.3161630807,138912.34375,-586541.9724130807,298.15057555909465,551.2373735110217,1.011891238327763,133
935000,-724921.9007583028,139037.203125,-585884.6976333028,298.41856394310173,553.9530404288842,1.0069306020285669,133
936000,-725359.5901595298,139712.859375,-585646.7307845298,299.8687396033738,550.7953174574037,1.0127033596972232,133
937000,-726170.7162578469,139368.53125,-586802.1850078469,299.1297006822921,545.837990502768,1.0219007804510498,133
938000,-727040.2204984613,141352.3125,-585687.9079984613,303.3875333953827,541.9982047098672,1.0291404356093738,133
939000,-730943.2719829958,141232.0625,-589711.2094829958,303.1294382128876,528.9491008544873,1.0545291930613543,133
940000,-729411.5985535355,140061.0625,-589350.5360535355,300.6160955209808,530.8623309291885,1.0507286654117771,133
941000,-729825.2637124602,141097.53125,-588727.7324624602,302.8406908738435,535.9460470925587,1.0407619787860471,133
942000,-727244.2629274987,140684.78125,-586559.4816774987,301.9547965987927,545.3250623647676,1.0228619716757203,133
943000,-726752.6007137746,140599.484375,-586153.1163387746,301.77172206640694,546.9830716158033,1.019761483379874,133
944000,-723449.1119743716,140020.375,-583428.7369743716,300.5287670574651,554.8560794375446,1.0052918029843758,133
945000,-725050.2855468579,139272.9375,-585777.3480468579,298.9245257438169,552.7386057703942,1.0091429523312805,133
946000,-724732.0774423275,139314.203125,-585417.8743173275,299.0130950495562,554.2257760143082,1.0064350895152359,133
947000,-727763.6308536911,139930.21875,-587833.4121036911,300.33526274314636,544.613415146088,1.0241985470464188,133
948000,-727852.7481609108,140080.34375,-587772.4044109108,300.65747928594953,547.3842569401365,1.019014086398201,133
949000,-728467.9574209489,141970.59375,-586497.3636709489,304.7145638490381,539.8551611248182,1.0332257773222362,133
950000,-726444.4796374869,140711.234375,-585733.2452624869,302.0115735145885,545.9428919328101,1.0217044250175156,133
951000,-728388.458454432,141853.1875,-586535.270954432,304.4625722688317,542.187914819812,1.0287803421070076,133
952000,-726763.6737301908,140159.3125,-586604.3612301908,300.82697162642904,542.0352831619274,1.0290700362544052,133
953000,-726322.0722525045,140199.9375,-586122.1347525045,300.91416594483957,548.0134596764915,1.0178441033617909,133
954000,-727295.3350133067,139955.3125,-587340.0225133067,300.38912200290304,545.0043257967372,1.0234639288030962,133
955000,-726831.4637447977,140662.640625,-586168.8231197977,301.907275695259,543.9237341479785,1.0254972038834764,133
956000,-727771.4511920661,140139.25,-587632.2011920661,300.7839110476448,542.5587482853175,1.0280771810563138,133
957000,-727110.7428548243,138812.84375,-588297.8991048243,297.9370165515415,549.5282062832954,1.0150384677562039,133
958000,-728116.0431333147,140052.34375,-588063.6993833147,300.5973822787989,544.2516621389573,1.0248793109835226,133
959000,-726814.1304738708,139868.828125,-586945.3023488708,300.20349871351755,548.0350074565708,1.017804083507957,133
960000,-726628.0390912546,139439.84375,-587188.1953412546,299.2827602473788,547.4629714138716,1.0188675720917952,133
961000,-726752.7274187971,139636.609375,-587116.1180437971,299.70508257497255,552.4480366061919,1.0096737277251455,133
962000,-726272.6360385502,139542.9375,-586729.6985385502,299.50403259848366,537.8793929649017,1.0370210790563026,133
963000,-728511.7700317986,139682.75,-588829.0200317986,299.80411519892107,542.8180234036942,1.0275861236092023,133
964000,-726630.4202209208,140136.640625,-586493.7795959208,300.7783104895007,551.7258855253324,1.010995284304094,133
965000,-724702.7315370524,141020.75,-583681.9815370524,302.6758936120477,553.8753701309508,1.0070718045518696,133
966000,-727254.7928668736,140533.328125,-586721.4647418736,301.6297294725031,542.1793802064359,1.0287965364566811,133
967000,-727756.4330938188,140488.203125,-587268.2299688188,301.5328767065148,544.5913479232395,1.0242400482888916,133
968000,-724497.4627557294,139246.5,-585250.9627557294,298.86778236429745,550.0320707134646,1.0141086278316114,133
969000,-727025.8064548122,141410.21875,-585615.5877048122,303.511818835394,547.0418231467281,1.0196519624149465,133
970000,-725687.7975970153,140110.09375,-585577.7038470153,300.72133235604707,548.3933065318537,1.0171390895016545,133
971000,-727112.2266826509,140224.40625,-586887.8204326509,300.96668375354375,547.1804539212783,1.0193936287330536,133
972000,-729176.4360068738,140662.78125,-588513.6547568738,301.9075775217458,538.1409234412656,1.0365170983980938,133
973000,-729026.5430851243,141043.75,-587982.7930851243,302.7252590107786,536.4927375886663,1.039701433800723,133
974000,-728807.6591993086,139652.8125,-589154.8466993086,299.7398596935078,540.6453811198136,1.0317155902437978,133
975000,-727775.1237889631,140704.640625,-587070.4831639631,301.99742120598495,548.015972653034,1.0178394359460887,133
976000,-724181.9941214211,139153.75,-585028.2441214211,298.6687110281109,556.0605773263956,1.003114213160987,133
977000,-726193.6632503662,139769.21875,-586424.4445003662,299.98970495203025,552.3888782392901,1.009781859244785,133
978000,-725263.9849550454,139862.359375,-585401.6255800454,300.18961469512453,554.8434777336226,1.0053146353509168,133
979000,-727152.4115258697,140703.078125,-586449.3334008697,301.9940675783538,549.0386225515684,1.015943588635644,133
980000,-724371.8869112916,138807.09375,-585564.7931612916,297.9246752018588,554.5992528204022,1.0057573385791114,133
981000,-725611.7814129228,140657.125,-584954.6564129228,301.89543738972094,551.4052761944961,1.011583117855155,133
982000,-726399.3663605452,140987.5,-585411.8663605452,302.60452841605627,548.7714476933548,1.0164382109148966,133
983000,-727790.6028122054,141076.4375,-586714.1653122054,302.79541690082266,546.5661346923257,1.0205393878063906,133
984000,-727605.2623465033,140202.328125,-587402.9342215033,300.91929699511525,545.7366645188412,1.0220905150039705,133
985000,-728711.9619913949,138973.5,-589738.4619913949,298.28183654457877,544.2223160366923,1.0249345755549726,133
986000,-728369.7339798408,140648.1875,-587721.5464798408,301.87625463967066,543.474031461648,1.026345761166279,133
987000,-728455.5600817865,139038.640625,-589416.9194567865,298.4216492805224,543.8107799155802,1.0257102085788032,133
988000,-726317.8050701572,138959.03125,-587358.7738201572,298.2507819527141,550.5690192446718,1.013119607165418,133
989000,-728508.3633516775,141740.625,-586767.7383516775,304.22097693428196,537.2637599707422,1.0382093676390665,133
990000,-728683.1218115427,140979.09375,-587704.0280615427,302.58648589940054,538.3885224162151,1.0360404155558793,133
991000,-727591.0809826823,140105.890625,-587485.1903576823,300.71231109771924,539.6554490978267,1.033608146507378,133
992000,-727202.1229692623,139733.46875,-587468.6542192623,299.912973951829,538.223574511691,1.036357928024008,133
993000,-726297.4154601591,139968.515625,-586328.8998351591,300.4174601563864,549.2312947268201,1.0155871922266364,133
994000,-726013.9541847054,140855.46875,-585158.4854347054,302.32114688122215,549.1996927848485,1.0156456309474469,133
995000,-726074.4652488986,139998.9375,-586075.5277488986,300.4827552863654,548.9517313843506,1.016104397900279,133
996000,-726747.4621159025,140450.671875,-586296.7902409025,301.452322570814,540.7397688283042,1.0315355012694132,133
997000,-725909.0978122614,139113.40625,-586795.6915622614,298.58212036267406,550.1515809472012,1.0138883315290217,133
998000,-727975.761373166,140523.03125,-587452.730123166,301.60762906641366,539.0183836851287,1.0348297671799809,133
999000,-728952.8060187818,140643.109375,-588309.6966437818,301.8653553498693,543.6951793022846,1.0259282953555287,133
1000000,-726316.9541916214,140681.296875,-585635.6573166214,301.9473180091752,553.656547503282,1.007469831269908,133
