GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
9051,41.77,75.33,56.57,-18.09,-281.86,42.48,346.54,-53.86,8.65,262.74,-45.21,217.53
9061,23.95,88.39,49.55,-21.23,-290.63,45.62,357.28,-52.65,8.38,252.93,-44.27,208.67
9071,37.72,80.24,52.1,-19.67,-295.42,41.33,357.37,-49.35,8.68,253.67,-40.67,213.01
9081,32.99,97.45,63.32,-21.64,-287.4,46.36,346.99,-49.58,8.62,278.07,-40.96,237.11
9091,39.67,74.01,50.95,-16.36,-287.52,46.61,349.9,-50.6,8.51,257.26,-42.09,215.17
9101,26.54,85.43,52.14,-20.2,-287.62,42.81,351.71,-52.71,8.6,250.81,-44.11,206.7
9111,36.52,81.13,54.22,-21.93,-294.18,47.37,357.58,-47.79,8.63,260.69,-39.16,221.54
9121,28.07,75.45,55.84,-16.04,-293.85,49.56,354.32,-47.99,8.66,253.34,-39.32,214.02
9131,32.48,83.25,56.33,-21.69,-280.91,43.22,348.06,-54.82,8.49,260.74,-46.33,214.41
9141,33.25,78.14,50.21,-23.83,-289.74,39.29,353.13,-50.17,8.54,240.46,-41.64,198.82
9151,29.78,68.0,58.09,-15.07,-288.61,45.33,350.32,-52.24,8.64,247.83,-43.6,204.23
9161,29.71,73.33,55.68,-14.14,-289.51,41.01,352.32,-51.62,8.61,248.41,-43.01,205.4
9171,34.2,81.72,52.33,-17.96,-286.22,43.92,351.88,-51.87,8.6,259.86,-43.27,216.6
9181,27.99,87.77,54.04,-21.17,-291.27,47.69,356.1,-51.79,8.6,261.15,-43.19,217.96
9191,30.27,78.15,51.75,-17.19,-291.35,46.22,358.13,-50.92,8.53,255.99,-42.4,213.59
9201,34.34,84.01,51.87,-18.91,-291.09,41.23,353.82,-50.04,8.43,255.26,-41.61,213.65
9211,32.15,75.86,53.93,-16.55,-296.29,42.36,361.79,-50.9,8.51,253.24,-42.39,210.85
9221,37.49,84.56,53.84,-16.35,-294.61,42.5,358.52,-48.67,8.57,265.95,-40.1,225.85
9231,28.59,76.45,58.65,-25.12,-289.38,45.04,355.78,-52.86,8.41,250.0,-44.45,205.55
9241,32.74,70.51,55.43,-20.92,-285.92,46.36,355.21,-53.51,8.33,253.43,-45.18,208.25
9251,32.93,80.85,55.06,-18.72,-286.75,43.97,351.99,-50.56,8.66,259.33,-41.89,217.43
9261,51.01,85.44,47.27,-23.69,-282.33,42.61,343.65,-53.12,8.6,263.97,-44.52,219.45
9271,29.81,88.21,56.7,-18.37,-286.13,40.79,351.31,-52.38,8.6,262.32,-43.78,218.54
9281,29.69,69.4,52.9,-18.5,-284.96,46.06,356.4,-52.42,8.37,250.99,-44.05,206.93
9291,35.82,72.25,58.67,-16.94,-292.02,43.0,355.59,-51.09,8.8,256.37,-42.3,214.07
9301,29.87,70.93,54.42,-19.77,-290.54,46.07,358.21,-52.1,8.52,249.19,-43.58,205.61
9311,36.61,74.93,53.46,-23.14,-285.95,40.49,356.49,-55.63,8.61,252.88,-47.02,205.85
9321,41.14,91.4,58.34,-20.52,-284.35,43.54,347.61,-50.71,8.36,277.17,-42.35,234.82
9331,37.91,67.35,58.38,-20.1,-289.48,43.92,355.93,-52.46,8.47,253.91,-43.98,209.93
9341,28.24,76.32,54.38,-17.93,-292.88,45.25,358.91,-48.55,8.64,252.3,-39.91,212.38
9351,27.9,85.51,57.67,-16.47,-286.19,47.2,352.74,-52.67,8.65,268.36,-44.02,224.34
9361,31.48,80.17,55.67,-15.23,-285.43,42.1,350.64,-51.13,8.59,259.41,-42.54,216.87
9371,42.27,79.41,57.42,-22.13,-295.98,42.77,359.61,-50.22,8.67,263.37,-41.55,221.82
9381,30.67,73.52,57.45,-20.83,-291.63,43.28,356.45,-50.65,8.73,248.92,-41.93,206.99
9391,45.24,74.39,57.9,-19.79,-290.83,44.99,355.44,-50.92,8.66,267.35,-42.27,225.08
9401,27.8,74.32,55.95,-21.29,-288.33,45.42,353.25,-51.66,8.47,247.11,-43.2,203.92
9411,28.19,87.12,61.85,-21.14,-286.56,42.14,352.22,-52.9,8.64,263.82,-44.27,219.55
9421,33.35,66.82,50.89,-19.0,-284.89,42.44,352.81,-53.51,8.61,242.41,-44.9,197.51
9431,36.34,81.88,56.08,-23.52,-288.95,40.65,353.98,-50.77,8.6,256.46,-42.16,214.29
9441,32.27,81.53,57.16,-24.19,-296.47,45.73,359.47,-46.63,8.42,255.5,-38.21,217.29
9451,34.2,90.45,54.77,-23.61,-295.49,43.0,354.72,-47.32,8.25,258.04,-39.07,218.97
9461,46.87,85.45,60.15,-20.85,-285.18,41.23,348.34,-51.62,8.65,276.01,-42.97,233.04
9471,32.44,92.06,57.36,-18.12,-288.21,43.19,352.38,-52.47,8.72,271.1,-43.75,227.35
9481,34.26,77.15,52.15,-18.26,-284.38,44.35,350.93,-53.39,8.43,256.2,-44.96,211.24
9491,38.76,81.71,58.69,-19.18,-286.3,44.21,352.88,-54.39,8.54,270.76,-45.86,224.9
9501,41.1,77.6,54.32,-16.63,-286.62,46.55,354.5,-52.62,8.37,270.8,-44.25,226.55
9511,32.85,71.97,55.27,-21.15,-293.5,43.84,357.89,-50.35,8.44,247.17,-41.91,205.25
9521,35.08,80.82,51.35,-19.55,-286.19,47.16,350.39,-51.13,8.49,259.07,-42.63,216.44
9531,36.14,81.08,54.77,-17.73,-287.46,44.71,351.76,-53.88,8.47,263.27,-45.41,217.86
9541,48.12,85.97,54.3,-22.05,-280.93,41.92,347.22,-54.04,8.41,274.55,-45.63,228.92
9551,35.67,72.75,51.76,-20.6,-281.55,43.26,348.07,-53.03,8.53,249.37,-44.51,204.86
9561,26.76,82.59,61.78,-20.69,-291.71,45.22,355.56,-50.59,8.69,259.52,-41.9,217.61
9571,39.96,70.43,45.75,-16.83,-284.64,43.52,349.61,-51.04,8.55,247.82,-42.49,205.33
9581,36.33,96.36,59.17,-21.72,-283.62,42.13,345.08,-54.3,8.6,273.73,-45.7,228.03
9591,39.67,73.44,54.11,-16.55,-278.21,44.16,342.01,-54.33,8.39,258.64,-45.95,212.69
9601,38.47,76.4,50.56,-19.3,-289.95,45.97,353.75,-52.13,8.6,255.91,-43.53,212.38
9611,35.91,82.9,55.9,-16.45,-291.95,41.45,354.65,-49.69,8.7,262.4,-40.99,221.4
9621,35.87,86.3,53.09,-19.32,-289.97,47.62,354.72,-50.54,8.59,268.31,-41.95,226.36
9631,35.19,76.97,60.44,-20.79,-292.2,45.5,356.87,-52.08,8.66,261.98,-43.41,218.57
9641,42.86,71.11,55.41,-19.5,-285.89,43.21,349.69,-50.61,8.64,256.89,-41.97,214.92
9651,41.27,81.52,55.85,-19.51,-287.14,41.73,351.46,-54.07,8.57,265.17,-45.5,219.67
9661,25.37,82.87,53.05,-19.49,-290.29,44.67,354.26,-51.58,8.65,250.44,-42.93,207.52
9671,24.9,74.04,55.56,-21.33,-291.23,42.9,354.49,-51.15,8.57,239.33,-42.58,196.75
9681,42.99,74.0,57.99,-21.1,-284.22,41.16,348.5,-54.7,8.69,259.32,-46.01,213.31
9691,38.81,86.47,50.18,-22.55,-286.82,40.65,353.34,-50.6,8.57,260.08,-42.03,218.05
9701,32.5,76.06,61.07,-20.59,-288.91,40.93,355.27,-52.34,8.68,256.34,-43.67,212.67
9711,45.52,81.11,52.12,-21.57,-287.54,40.53,349.08,-51.24,8.62,259.27,-42.62,216.64
9721,33.46,79.45,56.94,-19.2,-289.19,42.01,354.31,-52.09,8.55,257.79,-43.54,214.25
9731,29.74,78.36,57.19,-23.39,-284.12,46.11,349.76,-53.92,8.53,253.66,-45.38,208.27
9741,36.67,74.62,57.35,-21.29,-282.1,41.15,351.08,-54.91,8.6,257.47,-46.3,211.17
9751,40.4,83.81,59.78,-21.09,-292.38,43.92,351.61,-50.02,8.64,266.05,-41.38,224.67
9761,36.27,64.45,54.7,-16.69,-290.01,40.67,354.15,-51.37,8.75,243.54,-42.62,200.92
9771,40.17,72.55,52.86,-17.59,-286.91,46.79,353.88,-52.57,8.64,261.75,-43.93,217.82
9781,37.46,81.75,55.57,-22.33,-286.34,40.84,352.31,-54.61,8.75,259.26,-45.86,213.39
9791,32.18,90.84,59.84,-21.2,-293.66,45.12,360.52,-52.33,8.66,273.64,-43.67,229.97
9801,38.08,78.43,56.98,-22.58,-287.7,43.43,351.34,-52.09,8.62,257.98,-43.47,214.51
9811,34.81,88.23,54.99,-18.41,-286.54,45.24,348.86,-51.88,8.65,267.17,-43.22,223.95
9821,31.13,86.96,52.86,-20.68,-291.79,44.05,354.49,-51.58,8.57,257.02,-43.02,214.0
9831,34.61,88.87,62.53,-20.55,-291.05,43.04,353.06,-52.76,8.75,270.5,-44.01,226.5
9841,26.07,77.13,64.61,-22.02,-290.74,43.37,354.86,-52.09,8.64,253.28,-43.45,209.84
9851,26.68,78.12,58.88,-18.8,-283.29,48.3,354.16,-52.4,8.54,264.05,-43.86,220.19
9861,37.89,77.38,54.16,-16.62,-293.06,42.58,358.88,-53.19,8.64,261.21,-44.55,216.66
9871,25.25,89.8,53.14,-16.24,-289.39,45.37,354.92,-51.51,8.72,262.85,-42.78,220.07
9881,34.56,82.54,60.46,-22.93,-287.8,45.3,349.07,-49.96,8.58,261.19,-41.38,219.81
9891,31.19,71.86,70.01,-22.57,-288.72,43.32,353.59,-51.43,8.57,258.68,-42.86,215.82
9901,37.13,96.32,52.77,-23.17,-287.52,42.67,353.41,-54.75,8.54,271.61,-46.22,225.39
9911,34.54,86.86,53.22,-18.36,-287.29,44.86,348.25,-51.1,8.66,262.08,-42.44,219.64
9921,32.98,70.06,49.08,-20.89,-292.77,41.24,359.9,-51.1,8.39,239.6,-42.71,196.89
9931,35.31,75.23,55.05,-21.36,-288.75,43.95,349.98,-50.07,8.68,249.41,-41.39,208.02
9941,37.05,78.53,57.13,-19.66,-290.75,47.26,356.94,-50.1,8.61,266.5,-41.5,225.01
9951,40.43,75.08,56.89,-18.44,-289.16,38.29,353.83,-52.47,8.71,256.93,-43.76,213.16
9961,24.62,69.68,57.55,-18.66,-290.24,44.76,358.83,-52.8,8.38,246.53,-44.42,202.11
9971,30.82,81.02,55.49,-22.34,-288.13,45.7,355.33,-52.14,8.54,257.88,-43.6,214.29
9981,37.44,73.3,57.34,-24.17,-290.88,44.82,356.63,-49.58,8.53,254.49,-41.05,213.44
9991,23.12,71.82,60.23,-21.36,-288.07,44.95,349.7,-51.15,8.54,240.38,-42.61,197.77

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,-0.0,-0.0,-0.0,-56.72,-23.23,-0.0,0.0,38.29,-6.76,-79.94,31.53,-48.42
11,-0.0,0.0,-0.0,-50.73,-44.0,0.0,-0.0,59.77,-6.65,-94.73,53.12,-41.61
21,-0.0,0.0,0.0,-53.86,-57.93,0.0,0.0,66.45,-7.21,-111.79,59.25,-52.54
31,-0.0,0.0,-0.0,-57.37,-50.14,0.0,0.0,60.11,-7.39,-107.51,52.71,-54.8
41,0.0,-0.0,0.0,-61.89,-35.02,-0.0,-0.0,53.36,-7.7,-96.92,45.66,-51.25
51,-0.0,0.0,0.0,-61.62,-58.54,-0.0,-0.0,68.23,-7.75,-120.16,60.47,-59.69
61,0.0,-0.0,-0.0,-59.95,-42.74,0.0,0.0,60.48,-7.62,-102.7,52.86,-49.83
71,0.0,0.0,0.0,-57.77,-43.67,-0.0,-0.0,56.67,-7.3,-101.43,49.37,-52.07
81,0.0,0.0,0.0,-57.64,-50.56,-0.0,0.0,67.79,-8.56,-108.2,59.23,-48.98
91,0.0,0.0,0.0,-59.65,-43.05,-0.0,-0.0,55.32,-7.51,-102.7,47.81,-54.89
101,0.0,0.0,0.0,-66.6,-39.63,-0.0,0.0,57.77,-8.1,-106.23,49.67,-56.56
111,-0.0,0.0,-0.0,-59.09,-45.54,-0.0,-0.0,57.97,-7.34,-104.63,50.62,-54.01
121,-0.0,0.0,0.0,-55.31,-32.25,-0.0,-0.0,50.58,-7.19,-87.56,43.39,-44.17
131,-0.0,0.0,0.0,-67.7,-36.86,0.0,0.0,58.78,-8.38,-104.56,50.41,-54.15
141,0.0,-0.0,0.0,-64.55,-42.91,-0.0,-0.0,57.69,-8.03,-107.46,49.66,-57.8
151,0.0,0.0,0.0,-61.7,-40.63,-0.0,-0.0,58.11,-7.8,-102.33,50.31,-52.02
161,-0.0,-0.0,0.0,-60.38,-40.78,0.0,0.0,55.55,-7.63,-101.16,47.91,-53.25
171,-0.0,-0.0,0.0,-58.66,-42.36,-0.0,0.0,56.66,-7.9,-101.02,48.76,-52.26
181,-0.0,-0.0,-0.0,-54.17,-39.0,0.0,0.0,52.06,-6.83,-93.18,45.23,-47.94
191,-0.0,-0.0,0.0,-50.26,-55.15,-0.0,-0.0,59.81,-6.88,-105.4,52.93,-52.47
201,-0.0,0.0,0.0,-47.51,-51.31,0.0,-0.0,58.81,-6.76,-98.81,52.06,-46.76
211,-0.0,0.0,-0.0,-54.29,-37.09,-0.0,0.0,51.04,-7.05,-91.38,43.99,-47.39
221,0.0,-0.0,0.0,-59.13,-35.34,-0.0,0.0,49.51,-7.42,-94.47,42.09,-52.38
231,-0.0,0.0,-0.0,-57.8,-30.32,-0.0,0.0,44.2,-7.21,-88.13,37.0,-51.13
241,-0.0,-0.0,-0.0,-59.12,-35.6,0.0,0.0,53.7,-7.3,-94.72,46.4,-48.32
251,-0.0,0.0,0.0,-61.13,-39.48,-0.0,0.0,57.19,-7.52,-100.61,49.67,-50.95
261,-0.0,-0.0,0.0,-57.5,-50.33,0.0,0.0,63.49,-7.81,-107.84,55.68,-52.15
271,0.0,-0.0,-0.0,-60.98,-40.52,0.0,0.0,57.35,-7.78,-101.5,49.56,-51.94
281,0.0,0.0,0.0,-62.92,-36.0,-0.0,0.0,54.93,-8.16,-98.93,46.76,-52.16
291,0.0,-0.0,-0.0,-63.17,-46.85,-0.0,0.0,64.94,-8.25,-110.02,56.69,-53.33
301,-0.0,-0.0,-0.0,-60.66,-30.69,-0.0,-0.0,49.31,-7.58,-91.35,41.74,-49.61
311,-0.0,0.0,-0.0,-56.94,-28.46,0.0,-0.0,45.3,-6.98,-85.4,38.33,-47.07
321,0.0,-0.0,0.0,-55.33,-32.76,-0.0,-0.0,51.68,-6.49,-88.09,45.18,-42.91
331,-0.0,-0.0,0.0,-55.83,-35.12,0.0,-0.0,49.9,-6.71,-90.95,43.18,-47.76
341,0.0,-0.0,0.0,-58.0,-25.91,-0.0,-0.0,45.63,-7.03,-83.91,38.61,-45.3
351,0.0,0.0,-0.0,-52.76,-32.44,0.0,0.0,47.33,-6.85,-85.19,40.49,-44.71
361,-0.0,-0.0,0.0,-51.16,-25.85,0.0,-0.0,43.57,-6.76,-77.0,36.81,-40.2
371,0.0,0.0,0.0,-49.38,-34.07,-0.0,-0.0,50.46,-6.62,-83.45,43.84,-39.61
381,0.0,0.0,0.0,-48.9,-37.24,-0.0,-0.0,50.53,-6.63,-86.13,43.9,-42.23
391,0.0,-0.0,0.0,-49.41,-34.83,-0.0,-0.0,47.46,-6.43,-84.24,41.02,-43.22
401,-0.0,-0.0,0.0,-50.11,-20.88,-0.0,-0.0,38.47,-5.92,-70.98,32.54,-38.44
411,0.0,-0.0,0.0,-47.72,-30.72,0.0,0.0,43.02,-6.41,-78.44,36.6,-41.84
421,0.0,0.0,-0.0,-46.14,-37.11,0.0,0.0,50.55,-6.65,-83.24,43.9,-39.35
431,-0.0,-0.0,-0.0,-51.38,-40.56,-0.0,0.0,51.08,-6.42,-91.93,44.66,-47.27
441,-0.0,-0.0,0.0,-49.61,-31.95,0.0,0.0,45.31,-6.6,-81.56,38.71,-42.85
451,0.0,0.0,0.0,-51.42,-34.7,-0.0,-0.0,50.9,-6.78,-86.12,44.12,-41.99
461,0.0,0.0,0.0,-50.33,-27.39,-0.0,-0.0,45.64,-6.69,-77.72,38.94,-38.77
471,0.0,-0.0,0.0,-59.06,-27.63,0.0,-0.0,45.28,-7.17,-86.69,38.11,-48.58
481,-0.0,-0.0,-0.0,-54.14,-25.95,0.0,-0.0,42.01,-6.73,-80.1,35.28,-44.81
491,-0.0,-0.0,-0.0,-54.38,-25.31,0.0,0.0,43.99,-7.02,-79.69,36.97,-42.72
501,-0.0,-0.0,0.0,-51.14,-29.33,-0.0,-0.0,49.44,-7.3,-80.47,42.13,-38.34
511,-0.0,-0.0,-0.0,-56.66,-26.32,0.0,-0.0,42.5,-7.3,-82.98,35.2,-47.78
521,0.0,0.0,0.0,-51.57,-27.96,0.0,0.0,45.11,-6.98,-79.53,38.13,-41.4
531,0.0,-0.0,0.0,-56.46,-31.86,-0.0,0.0,51.7,-7.22,-88.32,44.48,-43.84
541,0.0,0.0,0.0,-46.1,-24.74,-0.0,-0.0,39.99,-5.78,-70.85,34.21,-36.64
551,0.0,0.0,-0.0,-49.55,-29.3,0.0,-0.0,43.0,-6.13,-78.85,36.87,-41.98
561,-0.0,0.0,0.0,-50.04,-31.03,-0.0,-0.0,44.61,-6.02,-81.07,38.59,-42.48
571,0.0,0.0,-0.0,-50.63,-24.12,-0.0,0.0,38.36,-6.42,-74.76,31.94,-42.82
581,-0.0,-0.0,-0.0,-56.91,-18.74,0.0,0.0,39.46,-6.62,-75.65,32.84,-42.81
591,0.0,0.0,-0.0,-47.84,-22.95,0.0,-0.0,39.51,-6.07,-70.79,33.44,-37.35
601,-0.0,-0.0,0.0,-45.87,-24.29,-0.0,-0.0,40.39,-5.44,-70.16,34.94,-35.22
611,-0.0,-0.0,0.0,-44.72,-22.66,-0.0,0.0,37.8,-5.63,-67.38,32.17,-35.21
621,0.0,-0.0,0.0,-49.2,-17.94,-0.0,-0.0,35.91,-5.9,-67.14,30.01,-37.14
631,-0.0,-0.0,0.0,-48.55,-26.47,0.0,0.0,42.89,-6.32,-75.02,36.58,-38.44
641,0.0,0.0,-0.0,-50.56,-23.92,0.0,0.0,41.65,-6.31,-74.48,35.34,-39.14
651,0.0,-0.0,-0.0,-48.8,-36.3,0.0,0.0,48.69,-6.42,-85.1,42.27,-42.83
661,0.0,-0.0,-0.0,-54.34,-19.02,0.0,0.0,41.12,-6.38,-73.36,34.74,-38.62
671,-0.0,-0.0,-0.0,-46.2,-26.13,0.0,-0.0,41.03,-5.94,-72.33,35.09,-37.24
681,0.0,0.0,-0.0,-51.87,-34.48,0.0,0.0,49.09,-6.68,-86.35,42.41,-43.94
691,-0.0,0.0,-0.0,-50.91,-15.38,-0.0,-0.0,36.45,-6.11,-66.29,30.34,-35.95
701,0.0,0.0,-0.0,-54.32,-24.05,0.0,0.0,44.6,-6.27,-78.37,38.34,-40.03
711,0.0,-0.0,0.0,-53.96,-14.35,0.0,0.0,35.87,-6.66,-68.31,29.22,-39.09
721,0.0,0.0,-0.0,-51.88,-18.36,0.0,-0.0,37.46,-5.99,-70.23,31.47,-38.77
731,0.0,-0.0,-0.0,-54.0,-22.64,-0.0,0.0,40.25,-6.51,-76.64,33.74,-42.89
741,-0.0,0.0,-0.0,-50.95,-25.83,-0.0,-0.0,44.68,-6.64,-76.78,38.04,-38.74
751,-0.0,-0.0,-0.0,-50.59,-15.93,-0.0,0.0,39.06,-6.11,-66.52,32.95,-33.56
761,0.0,-0.0,-0.0,-55.3,-14.7,0.0,-0.0,35.82,-6.0,-70.0,29.82,-40.18
771,0.0,0.0,0.0,-53.46,-22.88,-0.0,0.0,42.48,-6.57,-76.34,35.91,-40.43
781,0.0,0.0,-0.0,-52.37,-28.1,0.0,0.0,47.06,-6.84,-80.47,40.22,-40.25
791,0.0,-0.0,0.0,-51.6,-26.85,0.0,-0.0,44.88,-6.25,-78.46,38.62,-39.83
801,0.0,0.0,0.0,-50.48,-18.52,0.0,0.0,37.86,-6.03,-68.99,31.82,-37.17
811,0.0,0.0,0.0,-47.81,-12.79,0.0,0.0,33.3,-5.91,-60.6,27.38,-33.22
821,-0.0,-0.0,-0.0,-48.99,-15.35,0.0,0.0,31.24,-5.58,-64.33,25.66,-38.67
831,-0.0,0.0,-0.0,-48.79,-22.5,0.0,-0.0,40.24,-6.14,-71.29,34.1,-37.19
841,-0.0,-0.0,0.0,-52.17,-27.83,-0.0,-0.0,43.59,-6.27,-80.0,37.32,-42.68
851,0.0,0.0,-0.0,-49.4,-26.26,0.0,0.0,40.83,-5.97,-75.66,34.85,-40.8
861,0.0,0.0,0.0,-49.48,-22.21,0.0,-0.0,36.9,-5.96,-71.69,30.94,-40.75
871,0.0,0.0,-0.0,-48.98,-18.54,-0.0,0.0,33.36,-5.65,-67.52,27.71,-39.81
881,0.0,-0.0,-0.0,-53.68,-26.44,-0.0,0.0,44.89,-6.1,-80.12,38.79,-41.33
891,0.0,-0.0,0.0,-48.91,-22.28,-0.0,0.0,40.78,-5.84,-71.19,34.94,-36.24
901,-0.0,-0.0,0.0,-49.05,-19.95,-0.0,-0.0,37.51,-5.56,-69.0,31.96,-37.04
911,0.0,-0.0,0.0,-51.13,-22.33,-0.0,-0.0,39.37,-5.78,-73.46,33.59,-39.87
921,0.0,0.0,-0.0,-49.06,-23.51,-0.0,0.0,40.32,-5.81,-72.57,34.5,-38.07
931,0.0,0.0,0.0,-47.2,-23.09,-0.0,-0.0,40.64,-5.65,-70.3,34.99,-35.31
941,-0.0,0.0,-0.0,-50.57,-24.23,0.0,0.0,40.34,-5.67,-74.8,34.67,-40.13
951,0.0,0.0,-0.0,-45.18,-26.2,0.0,0.0,40.34,-5.44,-71.38,34.9,-36.48
961,0.0,0.0,-0.0,-50.04,-25.41,0.0,0.0,44.03,-5.46,-75.46,38.57,-36.89
971,-0.0,0.0,0.0,-45.58,-23.82,0.0,-0.0,41.04,-5.53,-69.4,35.5,-33.9
981,0.0,0.0,-0.0,-45.98,-28.21,-0.0,-0.0,42.88,-5.61,-74.19,37.27,-36.92
991,-0.0,0.0,-0.0,-47.4,-21.56,0.0,0.0,39.47,-5.41,-68.95,34.06,-34.89
1001,0.0,-0.0,-0.0,-57.38,-53.55,-0.0,0.0,63.04,-7.0,-110.94,56.04,-54.89
1011,-0.0,0.0,0.0,-57.42,-43.84,-0.0,-0.0,56.98,-7.87,-101.26,49.11,-52.15
1021,-0.0,0.0,0.0,-59.61,-34.26,-0.0,0.0,54.34,-7.61,-93.86,46.73,-47.13
1031,-0.0,-0.0,-0.0,-57.47,-31.19,0.0,-0.0,51.15,-7.02,-88.66,44.13,-44.52
1041,0.0,0.0,-0.0,-62.28,-37.03,0.0,0.0,52.97,-7.66,-99.31,45.31,-53.99
1051,-0.0,0.0,0.0,-56.82,-50.93,0.0,0.0,63.5,-7.31,-107.75,56.19,-51.55
1061,-0.0,-0.0,-0.0,-61.14,-36.71,0.0,0.0,54.37,-7.6,-97.85,46.76,-51.09
1071,0.0,0.0,-0.0,-51.36,-34.8,-0.0,0.0,48.98,-6.34,-86.16,42.64,-43.52
1081,0.0,0.0,0.0,-56.55,-38.92,-0.0,0.0,53.95,-6.95,-95.47,47.0,-48.47
1091,0.0,-0.0,0.0,-60.66,-38.54,0.0,-0.0,53.56,-7.24,-99.2,46.32,-52.88
1101,-0.0,0.0,-0.0,-53.36,-31.49,0.0,-0.0,47.1,-6.69,-84.85,40.41,-44.44
1111,0.0,-0.0,0.0,-54.67,-32.13,0.0,0.0,44.89,-6.46,-86.8,38.43,-48.37
1121,0.0,-0.0,-0.0,-53.31,-27.16,-0.0,0.0,47.22,-6.62,-80.47,40.6,-39.87
1131,0.0,-0.0,-0.0,-60.75,-35.44,-0.0,-0.0,53.11,-7.15,-96.19,45.96,-50.22
1141,0.0,-0.0,0.0,-61.25,-21.84,0.0,0.0,42.93,-7.98,-83.09,34.95,-48.14
1151,-0.0,-0.0,-0.0,-54.74,-52.16,0.0,0.0,64.71,-7.02,-106.9,57.68,-49.22
1161,0.0,-0.0,0.0,-55.61,-37.54,0.0,0.0,51.95,-6.81,-93.15,45.14,-48.0
1171,-0.0,-0.0,0.0,-58.05,-36.47,0.0,0.0,53.28,-7.3,-94.52,45.98,-48.54
1181,-0.0,0.0,-0.0,-45.83,-45.41,-0.0,0.0,52.5,-6.56,-91.24,45.94,-45.3
1191,0.0,-0.0,-0.0,-52.02,-38.37,0.0,-0.0,51.59,-6.13,-90.38,45.46,-44.92
1201,-0.0,-0.0,-0.0,-52.16,-49.18,0.0,0.0,60.93,-6.7,-101.35,54.23,-47.12
1211,0.0,0.0,0.0,-44.14,-38.4,0.0,0.0,49.37,-6.2,-82.53,43.17,-39.37
1221,0.0,-0.0,-0.0,-57.17,-36.99,-0.0,-0.0,54.91,-6.91,-94.15,48.0,-46.16
1231,0.0,0.0,0.0,-59.8,-45.62,0.0,0.0,62.5,-7.09,-105.42,55.41,-50.01
1241,0.0,-0.0,-0.0,-51.84,-50.27,-0.0,0.0,61.01,-6.87,-102.11,54.14,-47.96
1251,0.0,-0.0,-0.0,-53.37,-34.31,-0.0,-0.0,48.09,-7.38,-87.68,40.71,-46.97
1261,0.0,-0.0,0.0,-62.11,-35.16,0.0,-0.0,55.35,-8.16,-97.27,47.19,-50.07
1271,-0.0,0.0,0.0,-64.14,-22.2,0.0,-0.0,44.66,-7.68,-86.33,36.98,-49.35
1281,-0.0,0.0,-0.0,-63.08,-25.62,0.0,-0.0,47.93,-8.47,-88.7,39.46,-49.24
1291,0.0,0.0,-0.0,-61.84,-17.19,-0.0,-0.0,42.99,-7.63,-79.04,35.36,-43.67
1301,0.0,0.0,0.0,-62.59,-24.51,-0.0,0.0,46.02,-7.93,-87.1,38.08,-49.01
1311,-0.0,0.0,-0.0,-60.26,-37.51,0.0,-0.0,54.6,-7.72,-97.77,46.88,-50.89
1321,-0.0,-0.0,-0.0,-59.08,-24.44,0.0,0.0,45.23,-7.75,-83.53,37.48,-46.05
1331,0.0,-0.0,0.0,-63.59,-36.93,-0.0,0.0,58.24,-7.71,-100.52,50.54,-49.98
1341,-0.0,-0.0,-0.0,-57.49,-30.23,-0.0,-0.0,44.87,-6.84,-87.72,38.03,-49.69
1351,-0.0,-0.0,-0.0,-58.26,-37.96,0.0,-0.0,52.94,-7.79,-96.22,45.15,-51.07
1361,0.0,0.0,0.0,-58.32,-30.01,-0.0,-0.0,49.2,-7.35,-88.33,41.86,-46.47
1371,0.0,0.0,0.0,-53.67,-36.0,0.0,-0.0,50.02,-6.69,-89.68,43.33,-46.35
1381,-0.0,0.0,0.0,-53.59,-42.77,-0.0,0.0,59.74,-7.39,-96.37,52.35,-44.01
1391,0.0,0.0,-0.0,-60.83,-35.18,0.0,-0.0,53.46,-7.52,-96.01,45.93,-50.08
1401,-0.0,-0.0,0.0,-60.21,-42.26,0.0,0.0,59.76,-7.3,-102.47,52.46,-50.01
1411,-0.0,-0.0,0.0,-55.97,-48.02,-0.0,0.0,63.27,-7.51,-103.99,55.76,-48.24
1421,-0.0,-0.0,-0.0,-62.03,-46.38,-0.0,-0.0,67.02,-7.74,-108.41,59.28,-49.13
1431,0.0,0.0,-0.0,-58.15,-51.83,0.0,-0.0,71.14,-8.12,-109.98,63.02,-46.96
1441,0.0,0.0,-0.0,-64.44,-45.96,-0.0,-0.0,67.49,-8.05,-110.4,59.44,-50.96
1451,-0.0,-0.0,0.0,-63.29,-50.32,0.0,-0.0,64.7,-8.22,-113.61,56.47,-57.14
1461,-0.0,0.0,-0.0,-63.79,-37.29,-0.0,-0.0,57.9,-8.14,-101.08,49.76,-51.31
1471,-0.0,-0.0,-0.0,-62.71,-52.44,0.0,0.0,68.26,-7.95,-115.15,60.31,-54.84
