GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2131,32.01,90.47,53.25,-20.42,-284.3,49.89,346.71,-48.62,8.23,267.62,-40.4,227.22
2141,31.52,87.11,54.84,-22.12,-287.7,45.95,352.21,-50.62,8.46,261.81,-42.16,219.64
2151,29.68,80.43,60.94,-13.41,-289.25,47.89,358.38,-50.88,8.36,274.66,-42.51,232.15
2161,42.59,84.03,57.56,-21.65,-291.07,41.75,356.08,-52.17,8.67,269.28,-43.49,225.79
2171,29.44,75.21,61.74,-21.59,-291.01,50.42,355.41,-49.94,8.44,259.61,-41.5,218.11
2181,34.13,77.62,54.57,-19.81,-288.27,45.64,357.96,-54.89,8.43,261.84,-46.46,215.38
2191,28.7,84.69,52.0,-21.54,-288.12,45.17,353.27,-52.43,8.44,254.15,-43.99,210.17
2201,41.13,80.7,60.9,-20.22,-291.84,44.34,357.91,-51.02,8.52,272.93,-42.5,230.43
2211,30.62,79.09,51.92,-15.82,-284.55,44.8,348.99,-50.24,8.53,255.05,-41.71,213.34
2221,37.68,71.35,60.6,-24.15,-295.23,44.69,361.7,-50.83,8.54,256.64,-42.29,214.35
2231,30.52,77.02,63.05,-24.19,-285.5,43.87,351.96,-52.3,8.55,256.75,-43.74,213.0
2241,36.03,79.43,55.96,-18.59,-288.26,45.28,353.43,-50.55,8.58,263.29,-41.97,221.31
2251,24.84,86.46,54.18,-19.06,-283.61,46.9,354.93,-53.26,8.36,264.64,-44.9,219.74
2261,31.11,78.35,52.9,-15.11,-290.51,48.03,355.05,-50.12,8.75,259.82,-41.37,218.45
2271,43.17,84.76,54.14,-19.7,-287.73,38.87,350.36,-51.3,8.68,263.87,-42.62,221.25
2281,39.77,75.91,54.28,-19.81,-288.13,40.92,348.73,-50.23,8.7,251.67,-41.53,210.14
2291,30.5,73.89,58.18,-15.78,-287.53,47.53,350.11,-50.56,8.54,256.89,-42.01,214.88
2301,35.22,71.14,60.08,-21.5,-286.28,48.46,351.5,-50.93,8.67,258.61,-42.26,216.35
2311,38.24,86.62,60.7,-18.01,-290.47,40.32,355.23,-52.32,8.77,272.64,-43.55,229.09
2321,30.66,89.75,59.96,-21.77,-287.75,43.41,353.88,-52.13,8.41,268.14,-43.72,224.42
2331,29.29,79.8,53.3,-20.72,-288.74,45.27,354.35,-51.86,8.61,252.55,-43.25,209.31
2341,44.47,79.89,53.09,-20.12,-292.3,40.3,354.35,-51.97,8.43,259.68,-43.53,216.15
2351,38.77,77.98,55.0,-20.56,-286.08,44.98,351.19,-52.53,8.53,261.28,-44.0,217.27
2361,36.36,73.01,56.75,-16.09,-290.68,48.13,355.02,-51.92,8.59,262.5,-43.33,219.17
2371,32.94,84.14,58.96,-18.88,-286.14,45.33,351.58,-50.8,8.57,267.92,-42.23,225.69
2381,39.09,75.03,56.73,-14.73,-287.41,42.19,349.54,-49.61,8.64,260.44,-40.97,219.47
2391,30.86,74.72,68.18,-14.79,-295.51,44.27,359.68,-49.45,8.36,267.41,-41.09,226.32
2401,24.81,80.77,55.61,-18.84,-283.25,51.77,350.16,-49.19,8.4,261.04,-40.79,220.25
2411,33.79,82.5,56.68,-22.34,-290.84,43.6,350.81,-51.13,8.48,254.21,-42.65,211.56
2421,32.14,78.19,54.59,-19.08,-296.67,50.1,359.57,-49.58,8.3,258.84,-41.28,217.56
2431,41.02,82.57,55.06,-23.45,-289.62,43.88,350.87,-49.97,8.31,260.33,-41.65,218.68
2441,25.25,78.42,49.95,-21.54,-290.55,47.89,356.52,-50.43,8.47,245.95,-41.95,203.99
2451,33.79,72.93,54.09,-20.44,-284.57,42.21,350.38,-51.81,8.52,248.38,-43.29,205.09
2461,37.17,69.3,50.31,-15.46,-290.1,47.0,354.74,-50.59,8.39,252.96,-42.21,210.75
2471,40.03,86.43,50.61,-20.74,-281.7,43.26,347.85,-51.22,8.36,265.74,-42.86,222.88
2481,36.39,78.73,55.13,-21.62,-293.63,47.29,358.78,-49.71,8.41,261.07,-41.3,219.77
2491,39.28,83.44,57.79,-20.2,-287.73,45.99,350.14,-50.02,8.5,268.72,-41.53,227.19
2501,35.99,95.65,52.9,-22.49,-284.38,42.85,347.58,-50.25,8.63,268.12,-41.62,226.5
2511,35.52,82.07,51.83,-13.12,-280.92,45.84,345.98,-53.18,8.57,267.2,-44.62,222.59
2521,30.3,78.17,51.43,-20.52,-289.19,40.8,356.26,-50.05,8.48,247.25,-41.56,205.69
2531,36.6,87.11,53.07,-18.92,-287.76,49.08,348.5,-51.61,8.43,267.68,-43.17,224.51
2541,34.85,80.67,56.27,-20.28,-290.18,40.09,354.66,-50.97,8.71,256.06,-42.26,213.8
2551,33.95,85.06,51.1,-23.33,-288.06,42.39,350.62,-51.14,8.71,251.73,-42.43,209.3
2561,37.29,69.05,51.5,-18.04,-292.38,43.68,359.64,-49.74,8.59,250.74,-41.14,209.6
2571,28.37,76.41,55.96,-17.45,-283.88,47.46,347.99,-49.38,8.57,254.86,-40.81,214.05
2581,30.74,77.42,52.49,-19.02,-291.6,46.67,355.04,-51.45,8.38,251.74,-43.06,208.67
2591,27.45,81.57,53.29,-20.87,-289.22,44.37,356.29,-51.87,8.7,252.87,-43.16,209.71
2601,36.72,75.88,49.39,-14.15,-295.73,44.14,362.9,-51.01,8.66,259.16,-42.34,216.82
2611,35.8,76.89,61.04,-20.0,-285.0,43.86,347.03,-50.55,8.42,259.62,-42.13,217.49
2621,38.18,77.08,54.81,-19.78,-292.28,44.43,354.12,-52.05,8.42,256.57,-43.63,212.95
2631,30.83,80.14,65.62,-18.37,-297.42,48.51,358.03,-48.93,8.39,267.34,-40.54,226.8
2641,34.6,81.54,51.32,-20.68,-285.46,40.38,348.98,-51.4,8.59,250.69,-42.82,207.88
2651,36.49,96.02,55.66,-19.67,-285.9,42.37,348.67,-52.07,8.63,273.64,-43.45,230.19
2661,43.01,85.9,58.93,-21.29,-296.01,44.33,362.24,-52.93,8.45,277.11,-44.48,232.64
2671,31.02,84.9,52.7,-22.93,-287.92,44.21,349.79,-51.3,8.52,251.77,-42.77,209.0
2681,39.41,78.28,50.62,-18.14,-295.44,46.54,360.15,-50.39,8.38,261.42,-42.01,219.41
2691,30.88,75.08,55.44,-20.49,-290.82,42.15,355.57,-51.53,8.47,247.81,-43.05,204.75
2701,33.31,83.14,54.22,-25.17,-297.5,47.43,359.45,-45.63,7.92,254.87,-37.71,217.16
2711,30.88,73.43,59.02,-15.21,-289.73,44.61,353.65,-49.19,8.74,256.66,-40.45,216.21
2721,44.43,69.81,48.15,-19.23,-281.69,39.9,348.44,-53.54,8.62,249.8,-44.92,204.89
2731,36.15,73.19,58.21,-21.89,-285.61,41.89,349.97,-52.61,8.66,251.92,-43.96,207.96
2741,35.67,76.16,56.18,-21.43,-293.39,43.75,354.09,-49.75,8.51,251.04,-41.24,209.79
2751,24.26,75.68,49.53,-19.21,-296.83,52.84,361.95,-47.79,8.43,248.22,-39.37,208.85
2761,32.56,73.05,53.29,-19.75,-297.76,45.56,359.91,-49.29,8.68,246.87,-40.61,206.26
2771,30.18,90.76,52.41,-16.22,-288.74,45.15,353.69,-49.45,8.48,267.24,-40.97,226.26
2781,31.95,82.83,63.08,-20.09,-289.2,46.08,351.34,-50.77,8.58,265.99,-42.2,223.79
2791,28.33,91.28,49.54,-16.31,-282.06,43.29,343.32,-51.23,8.64,257.39,-42.59,214.8
2801,31.34,81.31,59.86,-21.14,-289.7,43.8,353.66,-51.37,8.54,259.12,-42.82,216.3
2811,39.08,87.74,54.58,-18.93,-283.88,43.2,348.85,-53.34,8.49,270.66,-44.85,225.81
2821,37.0,74.95,52.85,-22.12,-282.46,45.19,348.12,-52.62,8.5,253.53,-44.12,209.41
2831,27.77,91.34,51.06,-20.62,-290.8,45.96,352.6,-48.54,8.3,257.3,-40.24,217.07
2841,31.92,86.97,49.63,-17.79,-287.9,44.76,351.08,-49.9,8.45,258.69,-41.45,217.24
2851,36.7,73.23,52.58,-18.98,-295.19,43.31,359.35,-47.54,8.18,251.0,-39.36,211.64
2861,36.39,83.84,55.12,-22.09,-287.52,41.26,353.72,-52.15,8.56,260.72,-43.59,217.13
2871,27.05,88.39,50.69,-16.14,-293.98,46.54,358.06,-49.82,8.53,260.6,-41.29,219.31
2881,33.36,78.15,67.05,-25.48,-286.26,47.31,351.56,-51.48,8.65,265.7,-42.83,222.86
2891,30.9,76.37,56.19,-21.1,-286.78,45.0,349.52,-49.72,8.54,250.11,-41.18,208.93
2901,35.87,76.29,48.2,-19.07,-283.95,42.42,349.12,-52.25,8.65,248.89,-43.6,205.29
2911,47.16,91.45,47.54,-19.31,-284.95,39.99,350.63,-52.55,8.79,272.52,-43.76,228.76
2921,38.66,81.2,54.18,-15.03,-290.91,43.53,354.2,-51.54,8.58,265.83,-42.96,222.87
2931,30.04,81.77,49.5,-16.77,-283.26,46.1,353.02,-52.42,8.43,260.41,-43.98,216.42
2941,36.86,91.52,55.05,-24.19,-292.83,45.6,359.13,-50.31,8.49,271.14,-41.83,229.31
2951,39.28,86.6,50.04,-16.28,-289.99,44.87,356.66,-52.61,8.58,271.17,-44.02,227.15
2961,29.51,92.87,58.64,-19.76,-285.3,43.5,350.15,-50.94,8.5,269.61,-42.44,227.17
2971,44.89,87.06,58.84,-23.77,-279.07,42.0,345.84,-54.63,8.39,275.79,-46.24,229.55
2981,35.86,81.22,50.85,-20.01,-282.5,42.38,347.2,-52.75,8.63,255.0,-44.11,210.89
2991,34.9,71.28,63.88,-19.91,-291.15,45.19,357.17,-50.72,8.63,261.36,-42.08,219.28
3001,41.77,75.68,59.18,-10.58,-291.91,44.63,355.15,-50.27,8.57,273.92,-41.7,232.23
3011,34.27,72.91,55.74,-22.24,-282.68,39.5,353.03,-54.93,8.52,250.53,-46.42,204.12
3021,40.45,75.71,54.13,-23.53,-289.92,45.59,357.12,-51.53,8.25,259.55,-43.28,216.28
3031,43.23,66.16,63.47,-18.99,-289.21,43.01,355.21,-53.18,8.63,262.88,-44.55,218.33
3041,43.45,88.48,54.94,-19.59,-276.66,37.91,341.55,-55.9,8.79,270.07,-47.11,222.96
3051,27.58,79.47,62.4,-23.5,-286.89,42.29,356.07,-54.47,8.72,257.42,-45.75,211.67
3061,30.8,76.65,62.82,-21.68,-289.37,44.7,353.42,-52.58,8.74,257.34,-43.85,213.5
3071,38.28,91.04,59.49,-22.33,-287.86,42.3,353.28,-52.55,8.55,274.2,-44.0,230.2
3081,35.42,80.8,50.44,-13.46,-285.38,47.94,347.92,-51.84,8.53,263.68,-43.32,220.36
3091,36.88,83.33,52.8,-19.05,-290.71,46.0,358.25,-51.66,8.54,267.5,-43.12,224.38
3101,27.53,94.01,57.18,-19.02,-290.92,41.83,354.96,-52.42,8.73,265.56,-43.69,221.87
3111,41.71,74.84,52.37,-20.7,-283.57,42.51,349.12,-52.88,8.67,256.27,-44.21,212.06
3121,31.21,69.09,64.75,-14.53,-287.23,46.53,354.23,-52.68,8.66,264.05,-44.03,220.02
3131,25.31,82.04,59.13,-19.22,-290.24,45.97,354.26,-51.45,8.7,257.25,-42.75,214.5
3141,36.7,67.12,58.36,-19.13,-293.11,47.48,359.61,-51.99,8.65,257.04,-43.34,213.7
3151,28.92,85.33,58.99,-18.59,-288.8,48.07,354.31,-53.98,8.62,268.24,-45.37,222.87
3161,29.86,72.87,52.7,-16.68,-287.58,41.87,354.54,-54.12,8.55,247.58,-45.58,202.0
3171,34.87,88.03,58.83,-18.45,-291.12,44.82,354.2,-52.74,8.6,271.18,-44.14,227.04
3181,30.29,78.9,58.02,-16.44,-290.41,47.61,356.47,-52.27,8.52,264.44,-43.74,220.7
3191,24.58,82.48,63.39,-17.39,-288.78,50.05,353.7,-51.93,8.62,268.02,-43.31,224.71
3201,35.63,72.9,52.4,-16.62,-288.35,45.09,356.56,-54.05,8.51,257.6,-45.55,212.05
3211,37.58,71.57,50.62,-17.3,-286.86,42.1,349.31,-50.69,8.74,247.03,-41.95,205.08
3221,26.79,84.72,55.61,-21.22,-288.94,49.66,356.08,-51.12,8.55,262.71,-42.56,220.15
3231,33.06,85.13,53.65,-18.11,-282.94,43.85,347.85,-53.82,8.73,262.49,-45.09,217.4
3241,33.3,75.2,55.84,-21.04,-292.18,43.69,357.71,-50.31,8.37,252.52,-41.94,210.58
3251,42.76,76.99,65.46,-19.85,-291.22,38.83,351.26,-49.35,8.75,264.22,-40.59,223.63
3261,32.93,77.38,55.6,-21.33,-290.81,40.91,354.77,-52.46,8.52,249.44,-43.94,205.5
3271,33.6,79.2,60.38,-22.8,-291.93,45.48,356.92,-52.25,8.64,260.85,-43.61,217.24
3281,37.81,87.04,53.52,-21.15,-286.63,42.48,349.08,-48.92,8.29,262.14,-40.64,221.5
3291,49.12,79.51,49.01,-19.69,-282.65,40.79,345.64,-53.29,8.47,261.73,-44.82,216.9
3301,40.94,78.53,51.91,-20.77,-290.81,41.78,354.13,-49.68,8.49,255.7,-41.19,214.51
3311,39.28,84.61,46.0,-17.92,-288.03,43.23,352.24,-50.37,8.5,259.41,-41.87,217.54
3321,42.99,80.42,51.81,-15.78,-281.74,48.44,341.73,-52.5,8.7,267.88,-43.8,224.07
3331,26.46,75.83,61.76,-13.6,-287.26,45.13,354.41,-51.77,8.54,262.72,-43.23,219.49
3341,33.89,84.69,52.5,-19.21,-283.26,45.12,348.69,-53.0,8.56,262.42,-44.44,217.98
3351,37.6,84.37,55.26,-19.89,-288.89,47.49,357.58,-50.57,8.32,273.52,-42.26,231.26
3361,30.45,84.91,49.57,-15.66,-288.09,48.1,353.69,-48.81,8.26,262.95,-40.55,222.4
3371,33.4,80.67,50.56,-21.85,-288.98,46.75,356.12,-51.48,8.56,256.68,-42.92,213.76
3381,35.17,89.25,55.13,-20.6,-290.78,46.42,357.24,-49.74,8.35,271.82,-41.39,230.43
3391,39.05,87.37,54.65,-15.8,-285.14,44.05,351.27,-52.21,8.58,275.45,-43.63,231.81
3401,34.86,92.72,49.85,-18.91,-284.98,41.97,349.81,-53.07,8.71,265.32,-44.36,220.96
3411,28.39,75.36,52.27,-19.54,-286.92,43.83,349.39,-48.97,8.58,242.78,-40.39,202.39
3421,36.83,82.69,56.3,-19.11,-291.94,45.08,356.39,-49.25,8.4,266.25,-40.84,225.4
3431,44.64,83.04,55.08,-22.46,-293.8,39.86,352.12,-49.01,8.35,258.49,-40.65,217.83
3441,32.42,77.29,56.26,-22.23,-296.47,41.89,356.42,-48.9,8.57,245.58,-40.33,205.25
3451,36.54,81.71,53.33,-20.8,-294.98,41.36,354.66,-48.52,8.56,251.82,-39.96,211.85
3461,31.57,85.73,52.69,-18.97,-293.47,42.92,357.34,-49.82,8.6,257.81,-41.21,216.6
3471,38.44,65.22,50.66,-22.4,-287.98,40.51,352.6,-50.93,8.63,237.05,-42.3,194.76
3481,29.64,69.79,55.67,-17.54,-292.51,44.4,355.34,-48.56,8.5,244.79,-40.07,204.72
3491,31.05,88.78,49.09,-23.26,-286.89,41.52,348.57,-48.22,8.49,248.87,-39.73,209.14
3501,26.87,78.96,57.69,-15.1,-292.96,46.75,355.72,-47.83,8.54,257.92,-39.29,218.62
3511,37.7,80.7,51.79,-18.65,-286.82,41.6,349.24,-51.24,8.68,255.58,-42.57,213.01
3521,40.33,62.94,45.76,-5.28,-288.33,47.51,347.36,-49.58,8.61,250.28,-40.98,209.31
3531,31.39,83.35,57.16,-22.41,-295.5,42.95,352.2,-48.07,8.53,249.14,-39.55,209.59
3541,26.15,80.54,52.22,-21.8,-287.98,44.25,349.28,-49.54,8.55,242.66,-40.98,201.68
3551,31.07,70.95,50.89,-21.53,-295.96,46.48,357.71,-46.46,8.36,239.59,-38.09,201.5
3561,35.3,85.56,55.14,-17.21,-290.11,42.59,350.54,-49.55,8.55,261.82,-41.0,220.83
3571,32.62,82.02,61.23,-21.79,-291.31,43.27,353.18,-51.02,8.63,259.23,-42.39,216.84
3581,37.25,80.79,51.07,-16.9,-296.48,43.9,359.41,-48.02,8.53,259.04,-39.49,219.55
3591,33.26,86.08,42.36,-19.5,-289.85,46.29,352.74,-49.69,8.49,251.36,-41.19,210.17
3601,35.75,89.58,53.82,-23.97,-290.38,42.09,350.76,-49.0,8.5,257.65,-40.5,217.15
3611,47.04,70.15,51.82,-21.39,-289.44,39.62,350.06,-50.46,8.62,247.86,-41.84,206.02
3621,38.35,76.46,50.71,-22.48,-295.74,41.29,355.37,-48.43,8.59,243.95,-39.84,204.12
3631,44.82,83.39,59.22,-19.56,-291.57,41.23,357.49,-50.74,8.46,275.02,-42.28,232.75
3641,43.29,81.74,47.37,-23.57,-287.32,40.77,353.94,-51.14,8.46,256.22,-42.68,213.54
3651,33.82,73.24,50.28,-27.31,-284.33,44.95,345.24,-48.7,8.34,235.88,-40.36,195.52
3661,43.04,81.39,50.65,-14.36,-288.0,41.19,350.79,-50.92,8.58,264.71,-42.34,222.37
3671,38.6,77.19,47.79,-20.83,-289.72,42.37,352.55,-50.61,8.57,247.94,-42.04,205.9
3681,33.37,84.64,52.81,-19.54,-290.54,45.48,351.14,-48.27,8.56,257.35,-39.71,217.64
3691,29.84,79.19,51.2,-23.45,-287.42,42.27,350.52,-49.91,8.42,242.14,-41.5,200.65
3701,37.98,69.72,50.72,-25.39,-290.25,37.36,351.3,-51.22,8.61,231.45,-42.61,188.84
3711,32.56,66.81,53.48,-19.68,-296.31,46.25,355.86,-46.72,8.41,238.96,-38.31,200.65
3721,42.62,81.13,59.42,-21.57,-292.32,45.29,356.06,-50.56,8.45,270.63,-42.11,228.52
3731,29.28,71.39,51.54,-15.64,-291.55,45.11,354.63,-50.2,8.64,244.75,-41.56,203.19
3741,27.94,84.22,50.85,-21.17,-290.44,45.18,350.44,-48.49,8.45,247.02,-40.04,206.97
3751,38.77,85.05,50.94,-15.54,-284.74,44.61,350.25,-51.35,8.59,269.34,-42.76,226.58
3761,29.22,84.88,55.87,-22.27,-289.87,43.01,351.32,-50.42,8.5,252.15,-41.91,210.24
3771,37.27,77.92,53.31,-24.99,-287.47,41.42,350.39,-49.98,8.62,247.86,-41.36,206.5
3781,25.93,76.46,54.54,-25.15,-289.56,46.37,351.19,-48.93,8.46,239.79,-40.46,199.33
3791,38.97,71.02,55.8,-24.24,-291.16,42.12,356.63,-51.62,8.46,249.14,-43.15,205.99
3801,40.82,83.65,60.25,-22.09,-289.62,43.64,348.51,-44.77,8.18,265.16,-36.59,228.58
3811,32.13,76.11,51.07,-26.56,-286.88,42.82,349.72,-48.19,8.36,238.42,-39.83,198.59
3821,31.72,69.54,50.82,-23.03,-290.42,43.76,355.79,-47.8,8.37,238.19,-39.43,198.77
3831,33.75,85.95,53.5,-22.51,-290.05,40.9,352.17,-47.2,8.37,253.7,-38.83,214.88
3841,39.1,73.54,50.15,-17.67,-290.29,43.75,353.53,-49.53,8.49,252.11,-41.04,211.06
3851,33.64,86.66,56.9,-22.07,-288.81,44.44,349.81,-45.77,8.28,260.57,-37.49,223.08
3861,42.49,96.39,54.03,-31.56,-287.13,40.05,347.8,-45.12,7.64,262.06,-37.48,224.58
3871,40.63,77.93,50.07,-24.81,-290.15,40.51,349.97,-44.41,7.84,244.16,-36.57,207.59
3881,30.51,75.29,43.92,-26.45,-291.3,43.69,352.24,-46.02,7.62,227.9,-38.4,189.5
3891,34.44,79.36,53.04,-28.52,-287.66,42.2,351.4,-46.69,7.72,244.25,-38.96,205.29
3901,32.04,83.4,52.27,-29.48,-290.99,41.71,351.37,-45.69,7.66,240.32,-38.02,202.29
3911,32.94,90.25,53.25,-31.48,-289.0,44.13,348.41,-44.96,7.7,248.5,-37.25,211.25
3921,42.41,72.84,56.05,-27.68,-292.15,43.06,353.57,-45.86,7.69,248.11,-38.16,209.95
3931,31.65,78.05,54.63,-23.83,-290.91,47.05,353.54,-46.98,8.18,250.18,-38.8,211.38
3941,36.28,64.88,50.03,-19.58,-294.96,45.05,356.54,-44.54,7.81,238.23,-36.73,201.5
3951,34.78,74.22,48.12,-20.61,-288.34,41.95,352.63,-48.82,8.48,242.76,-40.33,202.42
3961,30.95,76.69,48.85,-20.19,-290.98,41.86,353.18,-47.64,8.2,240.37,-39.44,200.93
3971,40.09,88.19,50.22,-16.82,-291.28,44.93,354.37,-49.16,8.6,269.69,-40.56,229.13
3981,28.91,78.03,55.04,-24.7,-293.27,46.46,355.61,-46.97,8.29,246.09,-38.68,207.41
3991,37.84,81.64,55.92,-21.73,-286.73,43.86,349.01,-50.58,8.51,259.81,-42.07,217.74
4001,38.22,87.01,56.57,-20.89,-290.21,43.98,349.71,-47.32,8.58,264.4,-38.74,225.67
4011,32.57,87.2,61.54,-21.38,-289.92,41.15,356.87,-53.38,8.54,268.03,-44.84,223.19
4021,31.69,77.4,53.52,-10.58,-287.99,47.46,354.14,-52.9,8.76,265.64,-44.14,221.5
4031,31.22,74.28,55.54,-21.64,-293.21,45.68,357.43,-48.97,8.48,249.31,-40.49,208.81
4041,31.63,85.56,55.04,-22.13,-289.69,43.52,352.18,-50.49,8.54,256.12,-41.95,214.17
4051,35.96,73.41,56.28,-21.16,-283.18,43.04,346.7,-51.36,8.44,251.06,-42.93,208.13
4061,31.64,80.65,61.8,-19.84,-290.9,48.37,360.66,-50.78,8.17,272.4,-42.61,229.79
4071,43.48,80.63,51.26,-24.26,-289.22,41.64,349.71,-50.37,8.22,253.24,-42.15,211.09
4081,33.95,72.6,51.25,-19.43,-287.55,42.94,356.07,-53.2,8.65,249.82,-44.55,205.27
4091,30.76,84.23,52.59,-20.78,-281.93,41.99,349.59,-53.71,8.59,256.45,-45.12,211.33
4101,29.47,77.68,54.21,-19.97,-291.06,44.68,355.04,-50.53,8.66,250.05,-41.87,208.18
4111,34.43,84.01,52.54,-20.33,-289.03,41.62,352.0,-52.47,8.67,255.25,-43.8,211.45
4121,44.93,85.89,58.08,-22.51,-289.81,44.55,353.04,-49.62,8.28,274.18,-41.35,232.83
4131,38.2,72.93,51.69,-16.65,-286.64,43.39,350.39,-52.76,8.58,253.32,-44.18,209.14
4141,41.79,76.95,48.32,-15.98,-287.82,42.99,353.56,-51.2,8.59,259.82,-42.61,217.21
4151,38.75,91.9,55.62,-22.4,-288.05,40.67,351.78,-52.3,8.68,268.26,-43.63,224.63
4161,33.1,91.45,56.2,-24.64,-293.09,45.02,353.46,-49.21,8.7,261.49,-40.51,220.99
4171,38.87,82.87,51.83,-18.58,-285.42,42.46,347.61,-53.26,8.87,259.64,-44.39,215.25
4181,39.39,92.46,53.19,-22.06,-290.47,44.22,354.12,-51.03,8.75,270.86,-42.28,228.58
4191,36.63,77.18,49.15,-16.11,-290.72,44.92,355.37,-49.93,8.64,256.42,-41.3,215.12
4201,30.54,78.24,63.51,-14.96,-291.73,43.1,356.31,-54.44,8.67,265.01,-45.78,219.23
4211,35.54,93.65,54.15,-20.29,-284.9,42.29,351.07,-53.02,8.67,271.51,-44.35,227.15
4221,29.56,78.54,45.99,-18.01,-287.36,42.08,352.69,-52.69,8.64,243.49,-44.04,199.45
4231,34.65,76.84,59.95,-21.46,-287.77,41.89,354.01,-52.55,8.75,258.11,-43.8,214.31
4241,30.99,73.87,54.56,-21.55,-284.23,43.22,350.52,-54.26,8.66,247.36,-45.6,201.76
4251,35.42,84.82,57.04,-21.1,-286.1,45.77,351.01,-52.96,8.62,266.85,-44.34,222.51
4261,44.46,75.17,57.32,-13.61,-286.91,44.86,347.84,-52.02,8.72,269.13,-43.3,225.83
4271,34.63,73.27,54.89,-15.64,-284.25,44.12,349.94,-52.52,8.66,256.96,-43.85,213.1
4281,40.53,81.8,53.23,-20.1,-282.81,45.16,347.62,-52.84,8.69,265.43,-44.15,221.28
4291,37.52,78.65,56.1,-19.85,-286.49,43.15,351.98,-52.28,8.66,261.06,-43.62,217.43
4301,39.38,77.12,58.3,-17.1,-286.62,41.76,349.68,-52.01,8.72,262.51,-43.29,219.22
4311,33.92,76.09,54.01,-17.39,-288.92,42.67,353.03,-53.78,8.78,253.4,-45.01,208.4
4321,35.41,88.5,59.33,-21.2,-288.75,41.89,356.22,-52.95,8.55,271.4,-44.4,227.0
4331,38.96,80.78,51.37,-18.31,-289.71,40.02,352.93,-53.09,8.61,256.05,-44.48,211.57
4341,39.39,78.77,62.1,-21.83,-286.69,41.73,349.01,-52.57,8.72,262.49,-43.85,218.64
4351,37.31,74.6,53.42,-14.84,-286.31,46.35,353.6,-52.61,8.66,264.12,-43.94,220.18
4361,46.26,85.49,56.27,-18.87,-290.93,38.39,355.89,-55.25,8.79,272.5,-46.46,226.04
4371,31.15,68.78,55.27,-17.92,-292.54,46.99,353.41,-50.05,8.63,245.14,-41.42,203.72
4381,23.03,87.28,54.95,-19.02,-285.09,43.63,351.95,-53.43,8.62,256.74,-44.81,211.92
4391,34.82,74.99,58.15,-19.59,-285.02,47.76,350.99,-52.6,8.69,262.09,-43.91,218.18
4401,44.89,80.48,46.74,-20.32,-279.26,45.13,346.31,-53.36,8.54,263.99,-44.82,219.17
4411,36.7,84.83,56.78,-22.23,-290.81,44.66,354.19,-51.48,8.67,264.1,-42.8,221.3
4421,32.8,82.54,59.69,-18.17,-284.82,46.11,352.88,-53.17,8.64,271.03,-44.53,226.49
4431,29.28,71.37,59.38,-18.9,-287.45,44.71,354.38,-54.66,8.7,252.77,-45.96,206.81
4441,30.92,81.93,60.71,-16.52,-291.47,46.07,356.07,-52.88,8.54,267.72,-44.35,223.38
4451,29.07,85.6,59.78,-22.03,-283.4,42.38,350.44,-53.34,8.62,261.85,-44.72,217.13
4461,35.97,79.78,53.38,-19.74,-288.72,44.73,351.31,-51.92,8.75,256.71,-43.17,213.54
4471,40.37,88.08,54.8,-19.8,-283.13,45.38,351.83,-53.61,8.69,277.53,-44.92,232.61
4481,35.55,78.31,61.12,-21.02,-291.59,46.18,357.01,-52.59,8.66,265.56,-43.93,221.63
4491,37.03,75.08,51.92,-13.21,-286.23,46.34,350.65,-52.36,8.7,261.59,-43.66,217.93
4501,40.21,71.52,51.75,-11.11,-286.49,40.08,351.9,-55.42,8.72,257.86,-46.71,211.16
4511,37.77,73.16,50.39,-16.99,-286.38,42.08,352.65,-52.89,8.65,252.69,-44.24,208.45
4521,35.69,78.39,53.79,-19.19,-288.29,41.42,354.95,-55.01,8.61,256.76,-46.4,210.35
4531,37.06,77.12,60.51,-16.91,-288.01,43.09,353.16,-53.0,8.58,266.02,-44.42,221.6
4541,31.5,77.36,53.24,-16.74,-287.72,47.41,349.42,-51.61,8.58,254.47,-43.02,211.45
4551,35.04,87.23,52.07,-17.28,-289.35,42.67,356.02,-52.72,8.7,266.41,-44.02,222.39
4561,27.31,78.94,57.14,-22.27,-288.93,46.58,354.19,-50.7,8.49,252.96,-42.21,210.75
4571,40.25,70.82,52.28,-17.39,-286.38,43.36,349.49,-52.93,8.69,252.42,-44.24,208.18
4581,31.15,84.72,57.64,-18.17,-298.68,48.37,364.32,-50.26,8.71,269.35,-41.55,227.8
4591,24.03,76.92,56.07,-23.74,-294.15,45.63,361.8,-51.36,8.57,246.55,-42.8,203.76
4601,31.73,85.5,53.58,-16.7,-292.77,46.67,356.25,-51.52,8.54,264.26,-42.98,221.28
4611,34.7,78.61,55.26,-21.71,-288.92,44.0,353.35,-53.7,8.6,255.28,-45.1,210.18
4621,39.2,78.79,58.24,-16.11,-280.11,41.35,347.62,-54.75,8.63,268.97,-46.12,222.85
4631,28.71,84.62,57.39,-20.54,-287.75,44.58,351.11,-50.35,8.64,258.11,-41.72,216.39
4641,39.52,87.55,55.89,-18.1,-281.67,45.45,346.39,-52.5,8.57,275.03,-43.93,231.1
